,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
1125,34,6,17,62,43,0.9094747682801236,0.8189273483054208,4472,4359,445,434,0.9702126879591101,0.9697598750034828
4463,47,6,3,31,57,0.9094747682801236,0.8189355497486237,4483,4348,456,423,0.9698442500864717,0.969186957085006
4538,47,6,31,baseline,1,0.9094747682801236,0.8189471157542785,4489,4342,462,417,0.970167330662415,0.9697197503800368
1498,34,28,35,1,14,0.9094747682801236,0.8189341088952627,4482,4349,455,424,0.970121803647117,0.9696808610399832
4490,47,6,62,31,1,0.9094747682801236,0.8189495303048011,4490,4341,463,416,0.9702519778157418,0.9698140984716308
5159,47,35,62,31,2,0.9094747682801236,0.8189669396427447,4496,4335,469,410,0.9700111895475064,0.9693322597546458
2288,34,62,31,1,14,0.9094747682801236,0.8189297361333321,4478,4353,451,428,0.9702884673154217,0.9698493802453712
4890,47,17,35,43,2,0.9094747682801236,0.8189407068045532,4486,4345,459,420,0.9700700394731527,0.9694627011286725
7412,17,35,31,43,baseline,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9699829101852545,0.9693893407441956
34,34,37,47,17,2,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9702285566485057,0.9696688760136825
267,34,37,28,2,14,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9700271430962036,0.9694321652148677
2460,37,47,6,43,14,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9701084595219435,0.9695916352585492
1205,34,6,35,2,1,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9700472547506782,0.9695045986798317
4309,47,6,17,62,31,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9702262018028868,0.9697285470247639
5180,47,35,27,31,2,0.9093717816683831,0.8187660344017307,4497,4333,471,409,0.969835849015615,0.9690993698592826
4656,47,28,35,62,14,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9699852862456989,0.9694395117885495
2458,37,47,6,43,1,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.970197222351397,0.9697709019747981
1740,34,17,5,27,baseline,0.9093717816683831,0.8187213541954571,4472,4358,446,434,0.9698918349398331,0.9694438762832724
1938,34,35,3,27,31,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9697919131122217,0.9690398330604563
1387,34,28,17,35,1,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9702099088169833,0.9697939651120312
2575,37,47,17,3,baseline,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9699718360463984,0.9694377526117391
769,34,47,17,27,2,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9700549769471222,0.9694698431242682
4,34,37,47,6,3,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9700507127672178,0.9694848128508697
330,34,37,17,2,baseline,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9700313648464572,0.9694561335834089
8341,3,62,31,43,14,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9699461448928448,0.9692228532142482
4171,37,31,43,baseline,14,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9699903141593176,0.9693971651060937
2465,37,47,6,baseline,1,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9700764675652475,0.9696580480252919
2459,37,47,6,43,57,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9699142590102758,0.9693474117346699
1384,34,28,17,35,43,0.9093717816683831,0.818722663318629,4476,4354,450,430,0.9701432306207662,0.96961081255942
1215,34,6,5,3,27,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9697824937297461,0.9691764139310736
4286,47,6,17,35,1,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9701581234281936,0.9697375215390656
4307,47,6,17,3,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9700643963295976,0.9695397697943865
4302,47,6,17,3,43,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9700842109765168,0.9695161072846088
729,34,47,17,35,5,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9701968404845398,0.9697573566888078
728,34,47,28,57,14,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9700384081684885,0.9695527471485884
1725,34,17,5,3,baseline,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.9699811705695723,0.9694828572539884
1718,34,17,35,1,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.970218479606443,0.9698222912768683
2765,37,47,62,43,baseline,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9700092589983954,0.969494001787935
2767,37,47,62,43,57,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9699318673153537,0.9693475235814567
4265,47,6,28,43,1,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9702063022966662,0.9697704763471899
4494,47,6,62,43,baseline,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9700256368436005,0.9695027814968837
38,34,37,47,17,14,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9703008779882778,0.969857854572738
339,34,37,17,57,14,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9700104682434431,0.9695203663197869
1383,34,28,17,35,31,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9701672033734628,0.9695971850303696
3254,37,28,17,43,14,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9700796497890567,0.9695763523904206
747,34,47,17,5,1,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9704056155812539,0.9700845822266901
2566,37,47,17,5,baseline,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9700275673927116,0.9696022721417
3987,37,5,baseline,1,14,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9699679749481764,0.9695538266166417
338,34,37,17,1,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9702990747281193,0.9699198429283609
754,34,47,17,3,2,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.970149128342226,0.9695253491118334
4895,47,17,35,2,baseline,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9699223418587515,0.9693157129775348
1505,34,28,5,3,baseline,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9698666953717399,0.9693190444309324
327,34,37,17,43,1,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9703312788330692,0.9699378129606248
312,34,37,17,27,31,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9700774434472157,0.9695066299081245
4945,47,17,5,baseline,57,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9698841339582146,0.9694308217121912
4182,37,31,baseline,1,14,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9700718215184858,0.9695815906910807
4214,47,6,28,35,62,0.9093717816683831,0.8187660344017307,4497,4333,471,409,0.9699686538225891,0.9694051492699508
890,34,47,5,baseline,57,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9699260968828464,0.9694750040369413
7633,17,3,43,2,14,0.9093717816683831,0.8187217307696366,4474,4356,448,432,0.9699180988936723,0.9692292730704242
6655,28,17,5,43,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.970067642197883,0.9696168242841213
1772,34,17,3,62,14,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9700835745317549,0.9695765071646599
883,34,47,5,43,57,0.9093717816683831,0.818722663318629,4476,4354,450,430,0.970062380921185,0.9695935193147213
2547,37,47,28,1,14,0.9093717816683831,0.8187696298454682,4498,4332,472,408,0.970150846743083,0.9697466785225574
6656,28,17,5,2,baseline,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9699033121603718,0.9693449223839377
278,34,37,17,35,31,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9701552382119398,0.9695826883846341
4606,47,28,17,27,1,0.9093717816683831,0.8187560830088705,4494,4336,468,412,0.9701010555478806,0.9696879358658459
2811,37,47,31,baseline,14,0.9093717816683831,0.8187625781208154,4496,4334,470,410,0.9700551678805508,0.9695053841565275
279,34,37,17,35,43,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.9701156089181016,0.9695958922700134
6597,28,17,35,27,1,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9699098038969427,0.9694359709360646
25,34,37,47,28,57,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9700195269738868,0.9694868046630866
108,34,37,6,28,3,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.969939016711512,0.969348391718936
1836,34,17,27,43,baseline,0.9093717816683831,0.8187213541954571,4472,4358,446,434,0.9699603588258596,0.9694453704894728
114,34,37,6,28,baseline,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9699812978585246,0.9694696022298747
1834,34,17,27,31,14,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9700840200430881,0.9695506482472407
113,34,37,6,28,2,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.970022009108458,0.9694234421737407
1829,34,17,27,31,43,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9701250919450533,0.9695455719159617
855,34,47,5,3,baseline,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9699870470762066,0.9694905590837519
2813,37,47,31,1,14,0.9093717816683831,0.8187592609930238,4495,4335,469,411,0.9702486046585042,0.9697824894953799
6674,28,17,3,27,31,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9698418315963767,0.9691554513697195
1813,34,17,62,31,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.970251659593361,0.9697733304347811
863,34,47,5,62,baseline,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.970070866851343,0.9696490494769852
6985,28,5,3,1,14,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9699781792791916,0.9695170165521259
2822,37,47,43,1,57,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9700688090132799,0.9696173767019514
823,34,47,35,27,43,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.969984755875064,0.969405142923272
822,34,47,35,27,31,0.9093717816683831,0.8187560830088705,4494,4336,468,412,0.9700015155871262,0.9693729203641686
6634,28,17,5,62,baseline,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9699426232318291,0.9695109680778997
1744,34,17,5,31,43,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9702932406511356,0.9698228160220337
4258,47,6,28,31,2,0.9093717816683831,0.8187772382612702,4500,4330,474,406,0.9700773798027394,0.9694220007584827
3,34,37,47,6,5,0.9093717816683831,0.8187560830088705,4494,4336,468,412,0.9701426578204804,0.9696890405531655
785,34,47,17,2,baseline,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9701499345055911,0.9695932786900979
1925,34,35,5,baseline,57,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9697349937356864,0.9692309211161763
1924,34,35,5,baseline,1,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9700163659649028,0.9696021090213306
7865,35,5,31,43,14,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9699887654770637,0.9694205653149356
914,34,47,3,31,57,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9700003487717296,0.9693614811504482
1917,34,35,5,43,1,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9701617299485108,0.9697293911466877
5725,6,28,5,baseline,1,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9699650685170973,0.9695535070210952
796,34,47,35,5,62,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9700898965497227,0.9696270513058022
2482,37,47,28,17,14,0.9093717816683831,0.8187592609930238,4495,4335,469,411,0.9701471765782897,0.9696824335337533
99,34,37,47,baseline,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9702074478972375,0.969802712790538
324,34,37,17,31,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9702571542331385,0.9697406553520258
5937,6,17,5,43,baseline,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9699640714203037,0.9694807316871537
1350,34,6,31,2,1,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9702227650011728,0.9696770344493071
323,34,37,17,31,57,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9700778889585491,0.9695198133275644
322,34,37,17,31,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9703759148257007,0.969941555317875
1754,34,17,5,43,14,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9702194554884112,0.9698163525156742
4954,47,17,3,62,baseline,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9699729816469698,0.9694456727749172
902,34,47,3,62,14,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9701054682315626,0.9695531711271801
3479,37,28,2,1,14,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9700325953063302,0.9695113744260181
1759,34,17,5,baseline,1,0.9093717816683831,0.8187217307696366,4474,4356,448,432,0.9702069175266025,0.9698689179130311
4218,47,6,28,35,2,0.9093717816683831,0.8187812512537986,4501,4329,475,405,0.9699405441789404,0.9692965034788663
816,34,47,35,62,43,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9701394755966714,0.9695941914406401
318,34,37,17,27,14,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9700162174611251,0.9695089212206341
1761,34,17,5,baseline,14,0.9093717816683831,0.8187241518834029,4478,4352,452,428,0.970084168546866,0.9696984677901322
4239,47,6,28,3,1,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9700779313881998,0.9695989170927304
3963,37,5,31,2,14,0.9093717816683831,0.8187592609930238,4495,4335,469,411,0.9699707116606524,0.9693534279294551
8053,35,27,43,2,57,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9695044522281167,0.9687385150313905
1674,34,17,35,5,14,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9700955184784523,0.9696631349467593
4821,47,28,31,2,1,0.9093717816683831,0.8187660344017307,4497,4333,471,409,0.9702066841635231,0.9696725853526811
609,34,47,6,3,43,0.9093717816683831,0.8187221275448003,4475,4355,449,431,0.9700946062409604,0.9695066764612611
2958,37,6,17,31,43,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9701541986854955,0.9696006690876873
6357,6,3,62,27,43,0.9093717816683831,0.8187221275448003,4475,4355,449,431,0.969688108971563,0.9689084589997112
1477,34,28,35,27,57,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9696674457316281,0.9690596478692345
1159,34,6,35,5,3,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9698776210068183,0.9692915892150501
66,34,37,47,3,1,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9702016562499045,0.969730207367794
1643,34,28,31,1,14,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9702722379739943,0.9698176358407778
619,34,47,6,62,baseline,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9700876477782306,0.9695928446229297
6040,6,17,31,43,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9701573172648286,0.9696114901872572
6038,6,17,31,43,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9702774992506924,0.9698195147530496
6023,6,17,27,43,1,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9700133958893475,0.9695602013437873
6018,6,17,27,31,1,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9700563771255982,0.9695813813672232
71,34,37,47,62,43,0.9093717816683831,0.8187356672387575,4486,4344,460,420,0.9702065356597454,0.9697035865265364
632,34,47,6,31,baseline,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.970161475370606,0.9696184813025732
4368,47,6,35,62,1,0.9093717816683831,0.8187473838265878,4491,4339,465,415,0.9700824501460089,0.9696400714020992
7535,17,5,31,43,14,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9701653364688281,0.9696887971242353
1065,34,6,28,27,31,0.9093717816683831,0.8187473838265878,4491,4339,465,415,0.9699551187639869,0.9693380361889246
4540,47,6,31,baseline,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9700628900769946,0.9695237129285361
640,34,47,6,43,14,0.9093717816683831,0.818721533558522,4470,4360,444,436,0.9702270079662518,0.9697519587074506
983,34,47,31,43,57,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9701436549172742,0.9695600932855295
980,34,47,31,43,2,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9702435343152346,0.9695918931109236
5039,47,17,31,43,14,0.9093717816683831,0.8187356672387575,4486,4344,460,420,0.9702868337738663,0.9697790092694494
204,34,37,28,17,baseline,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.9700677270571848,0.9695964432109045
1672,34,17,35,5,1,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.970206938741428,0.969829043727758
2137,34,5,31,43,1,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9703198864718321,0.9698899644929051
403,34,37,5,3,14,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9699627136714782,0.969412544402583
4828,47,28,31,1,14,0.9093717816683831,0.8187660344017307,4497,4333,471,409,0.9702519990305675,0.9698081509936115
4385,47,6,35,43,baseline,0.9093717816683831,0.8187422799256239,4489,4341,463,417,0.9699263302459256,0.969369838162478
5222,47,35,43,1,57,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9699870046465559,0.9694968723004382
6340,6,5,43,baseline,1,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9700125260815062,0.9695748183361143
4453,47,6,3,27,43,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9698095638469504,0.96911550370404
1526,34,28,5,31,baseline,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9700441149565198,0.9695531794478082
1275,34,6,3,31,2,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9699835042003656,0.9692366491871096
4457,47,6,3,27,57,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9696022525731885,0.9689179545326768
1035,34,6,28,35,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9701028375932136,0.9696608286908803
5163,47,35,62,31,14,0.9093717816683831,0.8187473838265878,4491,4339,465,415,0.9700477851213132,0.9694602351729039
3316,37,28,35,baseline,14,0.9093717816683831,0.8187625781208154,4496,4334,470,410,0.9697670069072079,0.9692114542119632
58,34,37,47,5,57,0.9093717816683831,0.8187356672387575,4486,4344,460,420,0.9700077527457923,0.9695292257923027
1045,34,6,28,5,1,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9701795928314935,0.9698109910177418
6214,6,35,31,1,14,0.9093717816683831,0.8187377323896892,4487,4343,461,419,0.970042354126012,0.9695106772655651
5149,47,35,3,1,14,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.970018784454998,0.9695206590106658
15,34,37,47,28,35,0.9093717816683831,0.8187772382612702,4500,4330,474,406,0.9700725003928985,0.9695346540808665
545,34,37,43,baseline,57,0.9093717816683831,0.8187218317057107,4469,4361,443,437,0.9698503811710107,0.9692944874808501
1632,34,28,31,43,1,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.9703094912073884,0.9698187751204415
4400,47,6,5,3,27,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9697666886848268,0.9691820485072108
1264,34,6,3,62,1,0.9093717816683831,0.8187217307696366,4474,4356,448,432,0.9700760220539142,0.9696097854022443
7254,28,31,43,1,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9701833690704138,0.9696750026854559
4852,47,17,35,5,27,0.9093717816683831,0.8187625781208154,4496,4334,470,410,0.9698955475342772,0.9694066130775446
2319,34,27,31,baseline,1,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9700323407284255,0.9695018609434525
7506,17,5,62,baseline,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.969945572092559,0.9695577266772704
7745,17,31,43,baseline,1,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9702077236899675,0.9697480611247937
6102,6,35,5,43,baseline,0.9093717816683831,0.8187337411556885,4485,4345,459,421,0.9698019477246337,0.9692465835130882
6085,6,35,5,62,1,0.9093717816683831,0.8187560830088705,4494,4336,468,412,0.9699719845501761,0.969554724773126
2867,37,6,28,5,14,0.9093717816683831,0.8187696298454682,4498,4332,472,408,0.969932461330465,0.9694543458218446
599,34,47,6,5,31,0.9093717816683831,0.8187560830088705,4494,4336,468,412,0.9702211526744425,0.9697484957776017
602,34,47,6,5,baseline,0.9093717816683831,0.8187399366160512,4488,4342,462,418,0.9700611292464867,0.9696221505511563
1254,34,6,5,baseline,57,0.9093717816683831,0.8187221275448003,4475,4355,449,431,0.9698033266882842,0.9693265176875567
284,34,37,17,35,14,0.9093717816683831,0.8187287972411784,4482,4348,456,424,0.9700913815875003,0.9695902279081976
6498,6,27,31,43,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9699936448869046,0.969423025294556
4332,47,6,17,43,57,0.9093717816683831,0.8187233380963498,4477,4353,451,429,0.9700099378728081,0.9694961062060262
5997,6,17,62,31,1,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9702657674522489,0.9698661308135771
1282,34,6,3,43,1,0.9093717816683831,0.818721533558522,4470,4360,444,436,0.970096091278738,0.9695766974338036
1692,34,17,35,27,31,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9699983333633169,0.969409175430032
7068,28,5,baseline,1,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9699867924983019,0.9696149541305343
668,34,47,28,35,43,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9701572324055271,0.9696199827247687
1405,34,28,17,3,baseline,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9699875774468415,0.9694267808846252
2686,37,47,5,62,14,0.9093717816683831,0.8187696298454682,4498,4332,472,408,0.9700398719914407,0.9696034046706209
2409,37,47,6,35,31,0.9093717816683831,0.8187733644619396,4499,4331,473,407,0.9700227516273469,0.9694139987043059
2039,34,35,43,57,14,0.9093717816683831,0.8187214729881229,4473,4357,447,433,0.9698900953241507,0.9693222974569928
2861,37,6,28,5,31,0.9093717816683831,0.8187733644619396,4499,4331,473,407,0.9700167054021092,0.9694886930434603
5012,47,17,62,1,14,0.9093717816683831,0.8187447623264007,4490,4340,464,416,0.9702964653045958,0.9699626828212687
8243,5,62,baseline,1,14,0.9093717816683831,0.8187274273581442,4481,4349,455,425,0.9699885533288097,0.9696423487719802
4581,47,28,17,5,baseline,0.9093717816683831,0.8187501444346046,4492,4338,466,414,0.9700452817719165,0.9696127786184283
4333,47,6,17,43,14,0.9093717816683831,0.8187261965083286,4480,4350,454,426,0.970200447004857,0.9697370029868599
78,34,37,47,27,43,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.970046491016964,0.9694854434898457
1417,34,28,17,27,31,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9700774222323902,0.9695182972997258
1696,34,17,35,27,1,0.9093717816683831,0.8187251046854407,4479,4351,453,427,0.9700439240230913,0.9695949029608616
4338,47,6,17,baseline,1,0.9093717816683831,0.8187303061639344,4483,4347,457,423,0.9701741830510178,0.9697944967329334
1240,34,6,5,31,baseline,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9700540859244555,0.9695590278735744
3430,37,28,27,31,2,0.9093717816683831,0.8187733644619396,4499,4331,473,407,0.9697971743889198,0.9690323824965194
689,34,47,28,3,baseline,0.9093717816683831,0.8187356672387575,4486,4344,460,420,0.9700025551135707,0.9694362890924191
5554,47,43,2,1,14,0.9093717816683831,0.8187319541331282,4484,4346,458,422,0.9701915155633656,0.9697168897206679
941,34,47,62,31,1,0.9092687950566426,0.8185235188957292,4482,4347,457,424,0.9703907652034772,0.9699561588004633
1705,34,17,35,43,2,0.9092687950566426,0.8185155808803177,4473,4356,448,433,0.9700757674760093,0.9694596538688143
1119,34,6,17,3,baseline,0.9092687950566426,0.8185154362800415,4470,4359,445,436,0.9699706055865254,0.9694158594700293
5969,6,17,3,31,1,0.9092687950566426,0.8185286668238563,4485,4344,460,421,0.9701225885956566,0.9696137153146613
65,34,37,47,3,baseline,0.9092687950566426,0.8185350660156048,4488,4341,463,418,0.9699780732050644,0.9694103557309465
1701,34,17,35,31,baseline,0.9092687950566426,0.8185235188957292,4482,4347,457,424,0.9700877750671831,0.9695463797156572
7349,17,35,3,43,1,0.9092687950566426,0.8185186010759136,4478,4351,453,428,0.9700092802132207,0.9694676494347769
1493,34,28,35,2,14,0.9092687950566426,0.8185235188957292,4482,4347,457,424,0.9699672324292876,0.9693564572522921
6945,28,35,2,1,14,0.9092687950566426,0.8185327939099665,4487,4342,462,419,0.9699645593612879,0.9694207970883403
1410,34,28,17,62,31,0.9092687950566426,0.8185207819956184,4480,4349,455,426,0.9702584483374874,0.9697530101577794
19,34,37,47,28,27,0.9092687950566426,0.8185455450418314,4492,4337,467,414,0.9699977393482058,0.969441594237389
5971,6,17,3,31,14,0.9092687950566426,0.8185250958545565,4483,4346,458,423,0.9700096196504273,0.9694132391995143
3635,37,17,62,43,baseline,0.9092687950566426,0.8185196220413329,4479,4350,454,427,0.9700153476532839,0.9695384633409829
871,34,47,5,27,1,0.9092687950566426,0.8185327939099665,4487,4342,462,419,0.9701300349993703,0.9697378427426389
1399,34,28,17,5,14,0.9092687950566426,0.8185327939099665,4487,4342,462,419,0.9701593751028919,0.9697592304509111
6683,28,17,3,31,baseline,0.9092687950566426,0.8185220809449523,4481,4348,456,425,0.9699386136298296,0.9692973153001646
1710,34,17,35,2,baseline,0.9092687950566426,0.8185186010759136,4478,4351,453,428,0.9699416049202101,0.9693473830871276
1397,34,28,17,5,1,0.9092687950566426,0.8185268118282545,4484,4345,459,422,0.9702945347554847,0.9699542433461376
1307,34,6,62,31,14,0.9092687950566426,0.8185177190933909,4477,4352,452,429,0.970156383812511,0.9696302456189622
7217,28,27,31,2,1,0.9092687950566426,0.8185374771734066,4489,4340,464,417,0.9699372770958296,0.9693030224100789
1797,34,17,3,baseline,14,0.9092687950566426,0.8185177190933909,4477,4352,452,429,0.9699898474331589,0.9694702069769603
6733,28,17,27,31,1,0.9092687950566426,0.8185306608486074,4486,4343,461,420,0.9700671966865497,0.9695818399939969
3527,37,17,35,43,1,0.9092687950566426,0.8185327939099665,4487,4342,462,419,0.9701025193708328,0.9696399317970064
3976,37,5,43,baseline,14,0.9092687950566426,0.8185350660156048,4488,4341,463,418,0.9698788938963421,0.9693872194947991
4200,47,6,28,17,35,0.9092687950566426,0.8185654363473283,4498,4331,473,408,0.9700504794041384,0.9695179550260925
1565,34,28,3,31,14,0.9092687950566426,0.8185250958545565,4483,4346,458,423,0.9700485276402021,0.9694102030482328
1779,34,17,3,27,14,0.9092687950566426,0.8185155808803177,4473,4356,448,433,0.9699171866561803,0.9693451984293293
1158,34,6,17,57,14,0.9092687950566426,0.8185159069866969,4474,4355,449,432,0.9699936873165553,0.9695345868060226
1222,34,6,5,3,14,0.9092687950566426,0.8185207819956184,4480,4349,455,426,0.9699522547625585,0.9694191329063475
1023,34,6,28,17,baseline,0.9092687950566426,0.8185235188957292,4482,4347,457,424,0.9700837018207072,0.9695975901425999
1328,34,6,27,31,14,0.9092687950566426,0.8185177190933909,4477,4352,452,429,0.9699793460945882,0.9693837930495088
11,34,37,47,6,1,0.9092687950566426,0.8185306608486074,4486,4343,461,420,0.9702698831283755,0.9698656538686854
3937,37,5,27,31,1,0.9092687950566426,0.8185427166781033,4491,4338,466,415,0.969951575888146,0.9694279690011572
1427,34,28,17,31,1,0.9092687950566426,0.8185207819956184,4480,4349,455,426,0.9703807518058908,0.9699561622742827
1721,34,17,5,3,27,0.9092687950566426,0.8185159069866969,4474,4355,449,432,0.9698967567793249,0.9693531706231435
1743,34,17,5,27,14,0.9092687950566426,0.8185163720542206,4475,4354,450,431,0.9700003912013803,0.9695720200800624
