,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
4123,37,62,2,1,57,0.9077239958805355,0.8154280051434365,4470,4344,460,436,0.9699679749481764,0.9694658196263075
3889,37,5,3,31,57,0.9077239958805355,0.8154413741424463,4479,4335,469,427,0.9698843461064686,0.9692715790195932
1894,34,35,5,62,27,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.969864828467105,0.9693925517562646
7387,17,35,62,1,57,0.9077239958805355,0.8154265574206155,4468,4346,458,438,0.9699834829855404,0.9695761197761948
4164,37,27,1,57,14,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9697996777383164,0.969263414871353
8217,5,62,31,2,1,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9702649188592329,0.9698088845868373
5033,47,17,27,1,14,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9702497078294247,0.9698833399322234
4145,37,27,43,2,baseline,0.9077239958805355,0.815432562098361,4474,4340,464,432,0.9697739653699374,0.969048509336274
4147,37,27,43,2,57,0.9077239958805355,0.8154272120572891,4469,4345,459,437,0.9696768651141036,0.9689114570681275
5172,47,35,62,2,14,0.9077239958805355,0.8154435520674383,4480,4334,470,426,0.9700091104946177,0.9694156503261865
5025,47,17,27,2,baseline,0.9077239958805355,0.8154356714288723,4476,4338,466,430,0.9699495816945588,0.9693843861449706
6552,6,43,2,baseline,57,0.9077239958805355,0.8154254241544054,4465,4349,455,441,0.9698103487954901,0.9691265001844646
706,34,47,28,27,57,0.9077239958805355,0.8154300066868486,4472,4342,462,434,0.9699448295736703,0.9694089399156561
6926,28,35,31,baseline,57,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9698178800585053,0.9691815247705285
4103,37,62,31,2,14,0.9077239958805355,0.8154565196989856,4485,4329,475,421,0.9700934182107382,0.9694349056346916
7723,17,27,43,2,57,0.9077239958805355,0.8154256634742654,4466,4348,456,440,0.9697909372302534,0.9691208535109624
4102,37,62,31,2,57,0.9077239958805355,0.8154435520674383,4480,4334,470,426,0.9699225115773547,0.9692318971694243
1690,34,17,35,62,57,0.9077239958805355,0.8154253607974455,4463,4351,453,443,0.9699634137607166,0.9694901019845832
4084,37,62,27,43,14,0.9077239958805355,0.8154289366846788,4471,4343,461,435,0.9698735265455172,0.9692461445189853
5162,47,35,62,31,57,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9699391015708136,0.9693048703541478
6495,6,62,1,57,14,0.9077239958805355,0.8154265574206155,4468,4346,458,438,0.9700034461362373,0.9696064657742158
2262,34,62,27,43,1,0.9077239958805355,0.8154256634742654,4466,4348,456,440,0.9700985309836585,0.9696439934412066
5942,6,17,5,2,1,0.9077239958805355,0.8154374338305852,4477,4337,467,429,0.9702271564700296,0.9698012522786722
8013,35,62,31,1,57,0.9077239958805355,0.8154312151559906,4473,4341,463,433,0.9699808099175405,0.9694564814191811
3909,37,5,62,27,baseline,0.9077239958805355,0.8154393347326713,4478,4336,468,428,0.9697870124875555,0.9693263835627891
7345,17,35,3,31,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9698437197158366,0.969183521725537
7786,35,5,3,27,2,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9696203912489015,0.9688595091586701
332,34,37,17,2,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9700317467133145,0.9694478393649354
8106,5,3,62,27,31,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9698365066752024,0.9692073605156455
8356,3,62,43,baseline,1,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9700000305493486,0.9695018760744991
7973,35,3,2,1,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9697864609020952,0.9691422085527055
224,34,37,28,5,2,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9700916361654051,0.9695729720620697
331,34,37,17,2,1,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9702847122913266,0.9698081836387658
7961,35,3,43,2,1,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9699444052771624,0.9692481067236266
8068,35,27,baseline,1,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9697878610805712,0.9692800108541071
8087,35,31,baseline,1,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9699318885301793,0.9693908259649994
7881,35,5,43,baseline,57,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9697379213815911,0.9692219778303535
363,34,37,35,62,baseline,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9699008300258005,0.9694251557383108
7861,35,5,31,43,2,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.970060704949979,0.9693953325733985
378,34,37,35,31,57,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699340100127186,0.9693013594478372
7771,17,2,baseline,1,57,0.9076210092687951,0.8152196773455902,4461,4352,452,445,0.9700007518534121,0.9694914630541197
8318,3,62,27,31,baseline,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9697278231247028,0.9690391428025599
7772,17,2,baseline,1,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9701347022609572,0.9696553005579245
7821,35,5,62,31,baseline,0.9076210092687951,0.8152435746382329,4482,4331,473,424,0.9699386136298296,0.9694583155054316
7654,17,62,27,31,57,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9698768997027548,0.9693271856697444
7221,28,27,31,baseline,57,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.969754447730574,0.9690954095154214
7986,35,62,27,43,2,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.969756760146542,0.9690302496564064
7977,35,3,baseline,1,14,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.969866652942089,0.9693297885019992
7700,17,62,2,1,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9702284293595532,0.9698134587127946
8307,5,43,baseline,1,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9699977605630313,0.9695836252080099
7571,17,3,62,27,57,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9696936036113403,0.9691098112097225
8444,62,27,31,43,1,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9700987007022617,0.9695314243367033
7503,17,5,62,2,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9701126812721972,0.9696596846150817
8367,3,62,2,57,14,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9697457920818126,0.9690581104803317
8417,3,31,2,baseline,1,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9700555709622332,0.9693894298741306
869,34,47,5,27,2,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9700626142842644,0.9695466041469571
7311,17,35,5,43,2,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9700278644002671,0.9694520258375035
8423,3,31,baseline,1,57,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9699803007617309,0.9694149346318408
8227,5,62,43,2,1,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9702152761678082,0.9697646495759985
7724,17,27,43,2,14,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9699468237672573,0.9693275207811579
8225,5,62,31,57,14,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9700128443038872,0.9695357254467034
7687,17,62,43,2,1,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9702467377538694,0.9697815924574429
7923,35,3,62,57,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9696609327802317,0.9690057942702244
420,34,37,5,31,2,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9701919398598735,0.9695835031175539
8479,62,31,43,2,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9699673385034144,0.9692358653697983
7691,17,62,43,baseline,57,0.9076210092687951,0.8152196773455902,4461,4352,452,445,0.9699573463206536,0.9694498857589111
8179,5,3,43,57,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9698129582190138,0.9692353507927673
8430,3,43,2,1,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9699031848714195,0.9692495582778283
7295,17,35,5,62,1,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.97014477930302,0.9697899197189453
7948,35,3,31,43,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9697824513000954,0.9689929121941664
8206,5,62,27,baseline,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9696269042002978,0.9691454740277914
7635,17,3,43,baseline,57,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9698336426737741,0.9692180288534049
484,34,37,62,31,2,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9701490646977499,0.9695111519195265
8448,62,27,31,2,1,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9700262945031879,0.9694345741014627
8233,5,62,43,1,57,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9700568226369316,0.9696713065022136
7474,17,5,3,2,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9698570214113594,0.9692381013223584
8113,5,3,62,31,43,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9700476578323608,0.9694330963017044
7266,28,43,2,baseline,1,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.970142848753909,0.9695675552108596
8368,3,62,baseline,1,57,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9698431681303765,0.969385324774503
7800,35,5,3,43,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9696903153134041,0.9690542237567179
7669,17,62,27,1,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9700876053485801,0.9697161820473729
7892,35,5,baseline,1,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9698362520972977,0.9694115321497103
7470,17,5,3,43,57,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.969896290053166,0.9693410909037931
8124,5,3,62,2,baseline,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9698457139094239,0.969239610843486
8283,5,31,43,2,57,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9700333378252189,0.9693888560183755
7524,17,5,27,2,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9699226812959576,0.9694057068178913
7807,35,5,3,baseline,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9695893115296975,0.9690104474151268
7893,35,5,baseline,1,14,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9699761214411282,0.9695574907730369
8274,5,27,2,1,57,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9698348094891708,0.9692855936210909
8269,5,27,43,1,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.970035374448457,0.9695849541063962
8510,62,2,1,57,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9700128867335378,0.9695321012716915
7495,17,5,62,43,2,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.970159056880511,0.9696572746495541
8499,62,43,2,baseline,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9699860711942384,0.9693960793604877
8402,3,27,2,57,14,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9695730821882703,0.9688070638206109
8146,5,3,27,2,1,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9698695593731681,0.9692136328098742
7581,17,3,62,43,1,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9701654213281297,0.9696977078039313
7264,28,31,baseline,57,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699346888871312,0.9693410352148775
8320,3,62,27,31,57,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9696338626630274,0.9688525109703424
3367,37,28,3,62,43,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698791484742468,0.9692264520451672
5436,47,3,baseline,1,14,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9701531591590512,0.9697140769064807
3661,37,17,27,2,1,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9700195057590615,0.969490422039595
4074,37,62,27,31,43,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9699611437743992,0.9692527087884092
4073,37,3,1,57,14,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9699157864777042,0.969382552796058
5601,6,28,17,62,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9700205665003312,0.9695790035130055
3642,37,17,62,2,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9700958367008334,0.9695703928355957
4058,37,3,43,baseline,1,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699818706588103,0.9694588927368436
1923,34,35,5,2,14,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9700085164795067,0.9694404583326054
5608,6,28,17,27,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9698256022549492,0.9693244928815145
1910,34,35,5,31,2,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9700997614435314,0.969489264752731
6745,28,17,27,baseline,1,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9700480184843925,0.969640688543268
4053,37,3,31,57,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699057094356417,0.9692034184033438
5648,6,28,35,3,57,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9696684428284218,0.9690141561946685
4051,37,3,31,1,57,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.970017066054141,0.9694314513787983
5678,6,28,35,2,57,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9697691920342234,0.9691073793466045
5685,6,28,35,57,14,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9697729046286676,0.9692047379635209
4078,37,62,27,31,57,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9697523262480343,0.9690543432061278
5687,6,28,5,3,27,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9697922101197771,0.9692075512711089
5689,6,28,5,3,43,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9699797279614454,0.9693734640528111
3161,37,6,27,1,57,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9698071241420299,0.9693071209449522
1229,34,6,5,62,57,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9699784975015724,0.969599397477841
4037,37,3,27,1,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9698645102447241,0.9692698542709013
6710,28,17,62,31,2,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9701570626869239,0.9695761889952661
1846,34,17,27,baseline,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9700001154086502,0.9695535274913486
5714,6,28,5,31,57,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9700363079007743,0.9695302344280932
6705,28,17,62,27,baseline,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9698932987627853,0.9694218504364895
1841,34,17,27,2,1,0.9076210092687951,0.8152196773455902,4461,4352,452,445,0.9701431033318139,0.9696631398193171
6703,28,17,62,27,43,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9700137353265539,0.9694928871049273
6695,28,17,3,2,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9700027036173483,0.9693443467854299
3686,37,17,43,2,1,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9702185008212685,0.9697087685850778
1968,34,35,62,27,2,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9697964530848563,0.969160500217997
3280,37,28,35,3,baseline,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.9697117210722278,0.969092417423139
5758,6,28,3,2,1,0.9076210092687951,0.8152435746382329,4482,4331,473,424,0.9700111895475064,0.9694025687670427
5454,47,62,27,baseline,1,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.969994514694746,0.9695716173376989
2097,34,5,62,31,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9700983400502299,0.9696227405800376
3136,37,6,62,2,14,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9700209483671882,0.9694489494000202
6915,28,35,27,57,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9696245493546789,0.96900298836181
6901,28,35,27,43,2,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.9697936527279042,0.969034998504967
3601,37,17,3,31,2,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.970052940323884,0.9693523118167586
6896,28,35,27,31,2,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9698127460707597,0.9690451713435162
3604,37,17,3,31,57,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.9699612498485262,0.969334887516298
5381,47,3,62,1,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9701829659887313,0.9697393958215204
4159,37,27,2,1,14,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9699307429296078,0.9693023822344705
5396,47,3,27,2,57,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9697218617587668,0.9689845681962661
3142,37,6,62,57,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698877192637064,0.9693743635706837
6846,28,35,3,31,43,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.969930000410719,0.9691188092550694
6843,28,35,3,27,1,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.969777232453048,0.9691828293330027
3619,37,17,3,1,14,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9701536683148606,0.9696883164348964
5523,47,27,2,1,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9699517880363999,0.9694112504182824
2008,34,35,27,2,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9698254325363461,0.9691644787094383
5479,47,62,43,baseline,1,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9702181401692365,0.9698410405332039
2007,34,35,27,2,57,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9696773318402621,0.9689930475839302
5488,47,62,2,1,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.970089811690421,0.9696298417344529
6823,28,35,5,2,57,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9697950316915549,0.9691894978611637
3626,37,17,62,27,57,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9697802873879051,0.969265898532412
6339,6,5,43,2,14,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9700747491643904,0.9694997261254301
1993,34,35,62,57,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9698593338273276,0.9693518301787214
5513,47,27,43,2,14,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9700125897259826,0.9693775797298522
1987,34,35,62,2,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9699825495332228,0.9693986180611338
6803,28,35,5,27,31,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.9698915803619284,0.9693038433778348
5521,47,27,2,baseline,57,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9697186371053065,0.9690565582786284
6795,28,35,5,62,27,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9697720984653024,0.9692651095586267
5736,6,28,3,62,1,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9700184025881409,0.9695599207660706
5794,6,28,62,57,14,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9699001087217372,0.9693756140223738
2107,34,5,62,2,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9701084383071181,0.9696284710610517
6404,6,3,27,57,14,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9695549435125574,0.9688698336770731
1566,34,28,3,43,2,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9700278856150925,0.9692895219971907
6083,6,35,5,62,2,0.9076210092687951,0.8152550498701554,4486,4327,477,420,0.9699415412757342,0.9694356486271487
3758,37,35,3,27,31,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9697292020883536,0.9689327611461385
1558,34,28,3,27,57,0.9076210092687951,0.8152193539173812,4464,4349,455,442,0.9697109149088627,0.969089701385847
6091,6,35,5,27,baseline,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9696750618539449,0.9691422715075223
6108,6,35,5,2,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.969756654072415,0.9691785863106299
3855,37,35,43,baseline,57,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.96970862370772,0.9691144931536723
6444,6,62,27,31,57,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9697717165984454,0.9691276467489306
6192,6,35,27,2,1,0.9076210092687951,0.8152435746382329,4482,4331,473,424,0.969828699619457,0.9692273683110716
3778,37,35,3,2,57,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9696246342139805,0.9688589620650239
6419,6,3,31,57,14,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.969879487911453,0.9692018073497539
6193,6,35,27,2,57,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.969554816223605,0.968858841213822
6211,6,35,31,baseline,57,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9697919767566978,0.9691741033353981
3841,37,35,31,2,1,0.9076210092687951,0.8152616187108324,4488,4325,479,418,0.9700760220539142,0.9694228684424466
6075,6,35,5,3,2,0.9076210092687951,0.815249035203317,4484,4329,475,422,0.9698015870726018,0.9691056260708409
3785,37,35,3,57,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9696475674402327,0.9689676889685614
6216,6,35,43,2,baseline,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9698752873760247,0.9691773437883832
6401,6,3,27,baseline,14,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9696688034804533,0.9690113318884022
6399,6,3,27,baseline,1,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9697793751504131,0.9692116500782113
1470,34,28,35,62,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9698481536143444,0.9693315585383124
3835,37,35,31,43,2,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9700093014280462,0.9692200986881034
3830,37,35,27,baseline,57,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9694855073890388,0.9688267031096185
3811,37,35,62,1,57,0.9076210092687951,0.8152364225820677,4479,4334,470,427,0.9698666741569143,0.9693888580134445
6361,6,3,62,27,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9695365290441142,0.9688463212881704
3253,37,28,17,43,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9700023217504913,0.9694674974531104
6315,6,5,27,baseline,1,0.9076210092687951,0.8152386681062145,4480,4333,471,426,0.969918077678847,0.969476409598511
6318,6,5,27,1,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9698279358857428,0.9694029316736867
1415,34,28,17,62,57,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9700900238386749,0.9696438840738817
2793,37,47,27,2,14,0.9076210092687951,0.8152462356624284,4483,4330,474,423,0.9699433021062418,0.9693018046047693
6488,6,62,2,baseline,14,0.9076210092687951,0.8152234432002043,4471,4342,462,435,0.9699494968352571,0.969398622014815
5801,6,28,27,43,2,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698885466418967,0.9691657759871405
3198,37,6,1,57,14,0.9076210092687951,0.8152258573424677,4473,4340,464,433,0.9700008154978882,0.9695410271321312
6630,28,17,5,62,27,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9699998608307454,0.9695893854135331
4001,37,3,62,31,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9698185589329179,0.9691360862841961
5813,6,28,27,1,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.969860161205518,0.9693952729600016
3990,37,3,62,27,31,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9697886035994598,0.9690459310367812
6613,28,17,35,2,57,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.969852651157328,0.969204945125807
1301,34,6,62,27,14,0.9076210092687951,0.8152202760167937,4467,4346,458,439,0.9699521486884316,0.9694665430677929
1315,34,6,62,2,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9699353041170677,0.9694171073997975
6585,28,17,35,62,27,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9698640647333908,0.9693469688483684
1322,34,6,62,57,14,0.9076210092687951,0.8152194311516542,4462,4351,453,444,0.9699727694987158,0.9695310747963816
6576,28,17,35,3,62,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698930229700553,0.9693062479127846
1750,34,17,5,43,2,0.9076210092687951,0.8152198302505874,4466,4347,457,440,0.9702504927779644,0.9697221008799961
3260,37,28,17,baseline,57,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698978811650707,0.9693863790772703
5851,6,17,35,5,3,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9699130285504028,0.9693810046724454
5856,6,17,35,5,2,0.9076210092687951,0.815249035203317,4484,4329,475,422,0.9699777549826835,0.9694460414896038
6063,6,17,2,baseline,14,0.9076210092687951,0.8152224437755377,4470,4343,461,436,0.970006119204237,0.9694336148518192
3731,37,35,5,31,baseline,0.9076210092687951,0.8152519732695913,4485,4328,476,421,0.9699401835269087,0.9693897429278249
1347,34,6,31,43,57,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9701024345115311,0.9695364024597066
1647,34,28,43,2,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9699897625738573,0.9693525970323758
5948,6,17,5,1,57,0.9076210092687951,0.8152208601894514,4468,4345,459,438,0.9701128297759748,0.9697652232401424
3940,37,5,27,43,2,0.9076210092687951,0.8152288252506853,4475,4338,466,431,0.9698796788448816,0.9692336661608163
5975,6,17,3,43,57,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9698700048845014,0.9692740896348464
5989,6,17,62,27,2,0.9076210092687951,0.8152215827738617,4469,4344,460,437,0.9699131558393552,0.9694089426086068
1618,34,28,27,43,57,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9698452047536144,0.9692789033379987
3880,37,5,3,27,2,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9697358423287022,0.9689967099232832
6517,6,27,43,baseline,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.969834660985393,0.9692410823056168
6514,6,27,43,2,14,0.9076210092687951,0.8152195228857427,4465,4348,456,441,0.9698594186866292,0.9691545847019287
3223,37,28,17,3,43,0.9076210092687951,0.8152323469782808,4477,4336,468,429,0.9700252549767434,0.9694390024732282
3752,37,35,3,62,43,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9697994655900622,0.9691203616079753
6933,28,35,43,2,57,0.9076210092687951,0.8152272720725727,4474,4339,465,432,0.9698158858649182,0.9690896018959687
5503,47,27,31,2,14,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9700576924447727,0.9694076965980537
3587,37,17,3,62,43,0.9076210092687951,0.8152245810537982,4472,4341,463,434,0.9700349925815999,0.9694847757947
2328,34,27,43,2,14,0.9076210092687951,0.8152196773455902,4461,4352,452,445,0.9699607619075421,0.9693028287257865
2884,37,6,28,62,14,0.9076210092687951,0.815241052122251,4481,4332,472,425,0.9700451544829641,0.9695394974892095
2303,34,62,2,1,57,0.9076210092687951,0.8152212461868493,4458,4355,449,448,0.9700731156228352,0.9696197943974812
7108,28,3,27,43,57,0.9076210092687951,0.8152193233408368,4463,4350,454,443,0.9696284316677263,0.9688473188205452
2300,34,62,2,baseline,1,0.9076210092687951,0.815220061918613,4460,4353,451,446,0.970137969344068,0.9696979334837271
3323,37,28,5,3,43,0.9076210092687951,0.815234315541967,4478,4335,469,428,0.9699345191685282,0.9693842842622286
2957,37,6,17,27,14,0.9076210092687951,0.8152305168835895,4476,4337,467,430,0.9699976757037297,0.9695144178942475
