,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
356,easiest-interleaved-25pct,hardest-interleaved-10pct,no-hard-90pct,0.905870236869207,0.8117190702633458,4460,4336,468,446,0.9694568885895807,0.9688984005311145
248,curriculum-reordered-shuffled-00pct,easiest-interleaved-50pct,no-hard-90pct,0.905870236869207,0.8117227620002453,4446,4350,454,460,0.9690001546136474,0.9685745361254541
292,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-hard-95pct,0.905870236869207,0.8117257565464837,4466,4330,474,440,0.9693854158428243,0.9686526807615283
393,baseline,hardest-interleaved-50pct,hardest-interleaved-10pct,0.905870236869207,0.8117198400609743,4461,4335,469,445,0.9703230899104667,0.9697856441439161
43,curriculum-reordered-shuffled-20pct,baseline,no-hard-90pct,0.9057672502574665,0.8115187669065731,4444,4351,453,462,0.9687901702718859,0.9682192163080136
149,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-hard-90pct,0.9057672502574665,0.8115116901416699,4452,4343,461,454,0.9690464029330089,0.9683374262447937
643,hardest-interleaved-50pct,easiest-interleaved-50pct,no-hard-90pct,0.9057672502574665,0.8115187669065731,4444,4351,453,462,0.9697075629664504,0.969198982113691
307,easiest-interleaved-25pct,easiest-interleaved-10pct,no-easy-95pct,0.9057672502574665,0.8115163549942505,4463,4332,472,443,0.9694927204296733,0.9685797710348055
308,easiest-interleaved-25pct,easiest-interleaved-10pct,no-easy-90pct,0.9057672502574665,0.8115163549942505,4463,4332,472,443,0.9694927204296733,0.9685797710348055
716,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9057672502574665,0.8115163549942505,4463,4332,472,443,0.9693339486764156,0.9689729325490364
525,no-easy-80pct,hardest-interleaved-10pct,no-hard-90pct,0.9057672502574665,0.8115120926506039,4451,4344,460,455,0.9694874591529752,0.9690598368161442
324,easiest-interleaved-25pct,hardest-interleaved-25pct,no-hard-80pct,0.9057672502574665,0.8115176057896725,4464,4331,473,442,0.969291243232895,0.9686885938461838
188,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9057672502574665,0.8115141266374243,4448,4347,457,458,0.9687773353025217,0.9682896247602267
783,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9057672502574665,0.8115189943965218,4465,4330,474,441,0.9689586584151744,0.9683582930073674
733,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,0.9057672502574665,0.8115112983762527,4454,4341,463,452,0.9691921699982994,0.9685893026707313
688,easiest-interleaved-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9057672502574665,0.8115133109019582,4449,4346,458,457,0.9683527630018877,0.9674609554422993
788,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9057672502574665,0.8115133109019582,4449,4346,458,457,0.9688061450354085,0.9684683294089982
395,baseline,hardest-interleaved-50pct,no-hard-90pct,0.905664263645726,0.8113058753911788,4451,4343,461,455,0.9696214095605205,0.9689982650464545
429,baseline,no-easy-90pct,no-hard-90pct,0.905664263645726,0.811305284598898,4454,4340,464,452,0.9688181526265821,0.9682315282985703
233,curriculum-reordered-shuffled-00pct,no-easy-90pct,no-hard-90pct,0.905664263645726,0.811305284598898,4454,4340,464,452,0.9690863292344027,0.9685310948032223
262,easiest-interleaved-25pct,baseline,no-easy-90pct,0.905664263645726,0.8113209263333927,4469,4325,479,437,0.9696859238445472,0.969075749862798
261,easiest-interleaved-25pct,baseline,no-easy-95pct,0.905664263645726,0.8113209263333927,4469,4325,479,437,0.9696859238445472,0.969075749862798
259,easiest-interleaved-25pct,baseline,easiest-interleaved-10pct,0.905664263645726,0.8113109499032984,4463,4331,473,443,0.9693661315665401,0.9684903967007424
344,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.905664263645726,0.811305933332015,4457,4337,467,449,0.9689250965613992,0.9683198397578603
588,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-90pct,0.905664263645726,0.8113120736920549,4444,4350,454,462,0.9687842937652514,0.9684775405567772
483,no-easy-80pct,easiest-interleaved-10pct,no-hard-90pct,0.905664263645726,0.8113096142523917,4446,4348,456,460,0.9685235635611443,0.9676922760261166
132,curriculum-reordered-shuffled-20pct,hardest-interleaved-10pct,no-hard-80pct,0.905664263645726,0.8113303334941692,4473,4321,483,433,0.9692512108573742,0.9689879574148222
415,baseline,hardest-interleaved-25pct,no-hard-80pct,0.905664263645726,0.8113078217184785,4460,4334,470,446,0.9692561326968658,0.968667331760623
226,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-hard-90pct,0.905664263645726,0.811305284598898,4454,4340,464,452,0.9690863292344027,0.9685310948032223
422,baseline,no-easy-95pct,no-hard-90pct,0.905664263645726,0.811305284598898,4454,4340,464,452,0.9688181526265821,0.9682315282985703
522,no-easy-80pct,easiest-interleaved-50pct,no-hard-90pct,0.905664263645726,0.8113120736920549,4444,4350,454,462,0.9688032598191547,0.968403841824325
293,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9055612770339856,0.8111013180925258,4448,4345,459,458,0.9688993629781948,0.9682523321164862
500,no-easy-80pct,no-easy-95pct,no-hard-90pct,0.9055612770339856,0.8111021356110206,4447,4346,458,459,0.9689501512701909,0.9683143660623104
660,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,0.9055612770339856,0.8111001559700101,4457,4336,468,449,0.9691640815694761,0.9682369766239998
507,no-easy-80pct,no-easy-90pct,no-hard-90pct,0.9055612770339856,0.8111021356110206,4447,4346,458,459,0.9689501512701909,0.9683143660623104
579,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9055612770339856,0.8110993041513875,4454,4339,465,452,0.9685912812838057,0.9681722278215417
577,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,0.9055612770339856,0.8111283979051741,4474,4319,485,432,0.9700375595754727,0.9696950016737076
721,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9055612770339856,0.8111014123744501,4459,4334,470,447,0.9691373084598275,0.9686560726553877
353,easiest-interleaved-25pct,easiest-interleaved-50pct,no-hard-90pct,0.9055612770339856,0.8111006382428192,4449,4344,460,457,0.9687523230233808,0.9679476486968318
605,hardest-interleaved-50pct,easiest-interleaved-10pct,no-hard-80pct,0.9054582904222451,0.8108967056836311,4460,4332,472,446,0.9689549246059049,0.9681083240167621
635,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9054582904222451,0.8109110233130957,4469,4323,481,437,0.9693880889108242,0.968981878768753
79,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-hard-90pct,0.9054582904222451,0.8109031014267886,4441,4351,453,465,0.9699522335477332,0.9694976505201309
331,easiest-interleaved-25pct,no-easy-95pct,no-hard-90pct,0.9054582904222451,0.8108933421117406,4452,4340,464,454,0.9689775608246016,0.9682810353677669
575,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9054582904222451,0.8109050112585681,4466,4326,478,440,0.9689853254506963,0.9685002118313155
176,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-hard-90pct,0.9054582904222451,0.8108976257693861,4445,4347,457,461,0.9689840101315216,0.9683283791211041
314,easiest-interleaved-25pct,easiest-interleaved-10pct,no-hard-90pct,0.9054582904222451,0.8108957136887898,4447,4345,459,459,0.9685116408292723,0.9673807801338099
791,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-90pct,0.9054582904222451,0.8108944118108472,4457,4335,469,449,0.9696199457375682,0.9692920945793303
583,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9054582904222451,0.8108938778181494,4450,4342,462,456,0.9688261718305814,0.9682003541569351
115,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9054582904222451,0.8108944118108472,4457,4335,469,449,0.9690792434827208,0.9685900947729067
338,easiest-interleaved-25pct,no-easy-90pct,no-hard-90pct,0.9054582904222451,0.8108933421117406,4452,4340,464,454,0.9689775608246016,0.9682810353677669
628,hardest-interleaved-50pct,no-easy-90pct,no-hard-90pct,0.9054582904222451,0.8108966009145091,4446,4346,458,460,0.9698418952408527,0.9692627950597003
621,hardest-interleaved-50pct,no-easy-95pct,no-hard-90pct,0.9054582904222451,0.8108966009145091,4446,4346,458,460,0.9698418952408527,0.9692627950597003
89,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-hard-90pct,0.9053553038105047,0.8106901445846171,4446,4345,459,460,0.9686439789100874,0.9678327205044086
80,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-hard-80pct,0.9053553038105047,0.8106923047587954,4461,4330,474,445,0.9695600775003029,0.9691521293562733
679,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9053553038105047,0.8106880994799353,4449,4342,462,457,0.9685151412754623,0.9677949628959498
287,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,0.9053553038105047,0.8106964531703625,4464,4327,477,442,0.9697756625559689,0.9691965659233225
286,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,0.9053553038105047,0.8106964531703625,4464,4327,477,442,0.9697756625559689,0.9691965659233225
372,baseline,no-easy-80pct,no-hard-90pct,0.9053553038105047,0.8106874241001215,4451,4340,464,455,0.9687508379856031,0.9680859656159447
764,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9052523171987642,0.8104813509038292,4453,4337,467,453,0.9689809127670141,0.9685917248454711
737,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.9052523171987642,0.8104815415407981,4450,4340,464,456,0.9683326301325876,0.9673981364504813
743,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9052523171987642,0.8104813509038292,4453,4337,467,453,0.9689809127670141,0.9685917248454711
106,curriculum-reordered-shuffled-20pct,no-easy-95pct,no-hard-90pct,0.9052523171987642,0.8104881030188568,4442,4348,456,464,0.9690759551847846,0.968551975731701
405,baseline,easiest-interleaved-10pct,no-hard-90pct,0.9052523171987642,0.8104823565221149,4448,4342,462,458,0.9684267390980406,0.9675666411475915
513,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9052523171987642,0.8104818802451198,4449,4341,463,457,0.9688472169373735,0.9683388774288164
113,curriculum-reordered-shuffled-20pct,no-easy-90pct,no-hard-90pct,0.9052523171987642,0.8104881030188568,4442,4348,456,464,0.9690759551847846,0.968551975731701
14,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-hard-90pct,0.9052523171987642,0.8104868013757456,4443,4347,457,463,0.9687735802784267,0.9682478190655228
639,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9052523171987642,0.8104856372863805,4444,4346,458,462,0.9694916809032289,0.9688567774570942
703,hardest-interleaved-25pct,no-easy-95pct,no-hard-80pct,0.9051493305870237,0.8102802796410679,4460,4329,475,446,0.9694498240527242,0.968935286448861
710,hardest-interleaved-25pct,no-easy-90pct,no-hard-80pct,0.9051493305870237,0.8102802796410679,4460,4329,475,446,0.9694498240527242,0.968935286448861
752,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.9051493305870237,0.8102843218113757,4440,4349,455,466,0.9688961595395602,0.9683399333965796
68,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9051493305870237,0.8102843218113757,4440,4349,455,466,0.9686113717234551,0.9681328893207741
773,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.9051493305870237,0.8102843218113757,4440,4349,455,466,0.9688961595395602,0.9683399333965796
634,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9051493305870237,0.8102756944070298,4449,4340,464,457,0.9698123217742518,0.9694041076868365
474,no-easy-80pct,hardest-interleaved-50pct,no-hard-80pct,0.9050463439752832,0.8100809344272922,4464,4324,480,442,0.969229508090995,0.9686482576561742
200,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-hard-80pct,0.9050463439752832,0.8100736982269438,4459,4329,475,447,0.9695400719199554,0.9690329762768058
493,no-easy-80pct,hardest-interleaved-25pct,no-hard-80pct,0.9050463439752832,0.8100827944102812,4465,4323,481,441,0.9692848787852764,0.9687989329616721
304,easiest-interleaved-25pct,hardest-interleaved-50pct,no-hard-90pct,0.9050463439752832,0.8100695541192872,4453,4335,469,453,0.9697311114226391,0.9689504320511209
281,easiest-interleaved-25pct,no-easy-80pct,no-hard-90pct,0.9049433573635427,0.8098641063092665,4447,4340,464,459,0.9688838337260055,0.9682725708598274
573,curriculum-reordered-shuffled-30pct,no-easy-90pct,no-hard-90pct,0.9049433573635427,0.8098661625318099,4444,4343,461,462,0.9689984998572666,0.968562312030732
566,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-hard-90pct,0.9049433573635427,0.8098661625318099,4444,4343,461,462,0.9689984998572666,0.968562312030732
128,curriculum-reordered-shuffled-20pct,easiest-interleaved-50pct,no-hard-90pct,0.9049433573635427,0.8098694558577779,4441,4346,458,465,0.96894365953362,0.9685606834584553
268,easiest-interleaved-25pct,baseline,no-hard-90pct,0.9049433573635427,0.809863287280882,4450,4337,467,456,0.9688156068475346,0.9681690836073313
349,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9049433573635427,0.8098636958288165,4448,4339,465,458,0.9686948096317343,0.9680530605903629
244,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9048403707518022,0.8096583652918601,4446,4340,464,460,0.9685962455529483,0.9680910133576253
462,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9048403707518022,0.8096616603203692,4442,4344,460,464,0.9688855521268626,0.9684140356802894
684,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9048403707518022,0.8096606304311533,4443,4343,461,463,0.968251589499578,0.9674785886206406
801,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-90pct,0.9047373841400618,0.8094533468547964,4444,4341,463,462,0.9693882586294272,0.9689659957197901
440,baseline,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9047373841400618,0.8094551335418677,4442,4343,461,464,0.9685362924563815,0.9679413764709544
549,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-hard-90pct,0.9047373841400618,0.8094551335418677,4442,4343,461,464,0.9685587377416496,0.9678362525979536
592,curriculum-reordered-shuffled-30pct,hardest-interleaved-10pct,no-hard-80pct,0.9047373841400618,0.8094773938849973,4469,4316,488,437,0.9690451512583107,0.968726704891267
622,hardest-interleaved-50pct,no-easy-95pct,no-hard-80pct,0.9046343975283213,0.8092587112837597,4463,4321,483,443,0.9694715056042779,0.9689321033171725
629,hardest-interleaved-50pct,no-easy-90pct,no-hard-80pct,0.9046343975283213,0.8092587112837597,4463,4321,483,443,0.9694715056042779,0.9689321033171725
748,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9046343975283213,0.8092469891865729,4444,4340,464,462,0.9687193976143674,0.9682249627001535
769,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9046343975283213,0.8092469891865729,4444,4340,464,462,0.9687193976143674,0.9682249627001535
692,easiest-interleaved-10pct,hardest-interleaved-10pct,no-hard-80pct,0.9045314109165808,0.8090602551513341,4466,4317,487,440,0.9688497627164209,0.9682142506027244
756,no-easy-95pct,hardest-interleaved-10pct,no-hard-80pct,0.9045314109165808,0.8090739826847059,4471,4312,492,435,0.969158162633191,0.9688857878973227
725,hardest-interleaved-25pct,easiest-interleaved-50pct,no-hard-80pct,0.9045314109165808,0.8090499638623425,4461,4322,482,445,0.9693721777917778,0.9689458920071153
644,hardest-interleaved-50pct,easiest-interleaved-50pct,no-hard-80pct,0.9045314109165808,0.8090499638623425,4461,4322,482,445,0.969314600755655,0.9688285955009457
792,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-80pct,0.9045314109165808,0.8090911475386656,4476,4307,497,430,0.9691608569160162,0.968893364793736
150,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,no-hard-80pct,0.9045314109165808,0.8090579220261077,4465,4318,486,441,0.9686068317508204,0.9679727738602091
777,no-easy-90pct,hardest-interleaved-10pct,no-hard-80pct,0.9045314109165808,0.8090739826847059,4471,4312,492,435,0.969158162633191,0.9688857878973227
396,baseline,hardest-interleaved-50pct,no-hard-80pct,0.9045314109165808,0.8090517472678268,4462,4321,483,444,0.9692504046940092,0.9686379086595412
124,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9045314109165808,0.8090421804790027,4442,4341,463,464,0.9685359105895244,0.9680200261189968
56,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-hard-90pct,0.9044284243048404,0.8088366501089161,4441,4341,463,465,0.968990841305299,0.968490818042319
640,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9044284243048404,0.8088387907516832,4457,4325,479,449,0.9691067803260837,0.9684908057433187
164,curriculum-reordered-shuffled-00pct,baseline,no-hard-80pct,0.9044284243048404,0.8088664206380048,4470,4312,492,436,0.9684693596822596,0.9679649067903011
448,baseline,hardest-interleaved-10pct,no-hard-80pct,0.9044284243048404,0.8088554458299386,4466,4316,488,440,0.9689756939199667,0.9685409886987286
540,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-hard-80pct,0.9043254376930999,0.8086321791701578,4456,4325,479,450,0.9694213749718691,0.9689797267912423
357,easiest-interleaved-25pct,hardest-interleaved-10pct,no-hard-80pct,0.9042224510813595,0.8084788216747592,4476,4304,500,430,0.969017253762916,0.9685447436639185
436,baseline,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9042224510813595,0.8084574349065916,4470,4310,494,436,0.968325077654747,0.9679144764897355
729,hardest-interleaved-25pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084347856685475,4433,4347,457,473,0.9694105554109175,0.9686993621551514
120,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.904119464469619,0.8082386125376055,4465,4314,490,441,0.9681495249746016,0.9677748809443734
177,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-hard-80pct,0.9040164778578785,0.8080225865939773,4460,4318,486,446,0.9685377138496829,0.9679599278806003
305,easiest-interleaved-25pct,hardest-interleaved-50pct,no-hard-80pct,0.9040164778578785,0.8080393396637648,4467,4311,493,439,0.9693162342972105,0.968585093523727
69,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-hard-80pct,0.9040164778578785,0.8080135795885188,4454,4324,480,452,0.9681438181865702,0.9677226431532604
354,easiest-interleaved-25pct,easiest-interleaved-50pct,no-hard-80pct,0.9040164778578785,0.8080422821070994,4468,4310,494,438,0.9683384642095713,0.9675832350543547
789,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-80pct,0.9040164778578785,0.8080393396637648,4467,4311,493,439,0.9683578757748078,0.968055980494652
784,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9040164778578785,0.8080092536670939,4446,4332,472,460,0.968436582777024,0.9679602630596078
518,no-easy-80pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.903913491246138,0.8078140772285624,4433,4344,460,473,0.9686316743113583,0.9680800760164436
580,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.903913491246138,0.8078318880666597,4466,4311,493,440,0.9680955332439708,0.9677248125007654
589,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-80pct,0.9038105046343975,0.8076146387644829,4461,4315,489,445,0.9683292781901753,0.9680586976135963
227,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-hard-80pct,0.903707518022657,0.8074120426257563,4462,4313,491,444,0.968668206240689,0.9681751643242363
523,no-easy-80pct,easiest-interleaved-50pct,no-hard-80pct,0.903707518022657,0.8074198243368454,4465,4310,494,441,0.9683514264678879,0.9679922572825334
234,curriculum-reordered-shuffled-00pct,no-easy-90pct,no-hard-80pct,0.903707518022657,0.8074120426257563,4462,4313,491,444,0.968668206240689,0.9681751643242363
189,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-hard-80pct,0.903707518022657,0.8073986858675762,4455,4320,484,451,0.9683053690819547,0.9678848196751603
30,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-hard-80pct,0.903707518022657,0.8074075406783083,4460,4315,489,446,0.9686082743589474,0.9680372439050896
802,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-80pct,0.903707518022657,0.8074144993492964,4463,4312,492,443,0.9689486662324133,0.96858985063743
680,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9036045314109166,0.8072124106849584,4464,4310,494,442,0.9680696299421634,0.9673999458433383
526,no-easy-80pct,hardest-interleaved-10pct,no-hard-80pct,0.9036045314109166,0.8072212157762197,4467,4307,497,439,0.9690165536736779,0.9686552854893855
798,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.9036045314109166,0.8071952591973661,4432,4342,462,474,0.9685273185852393,0.968139592489756
345,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9036045314109166,0.8072244251579277,4468,4306,498,438,0.9684368585697543,0.9678797571659852
812,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9036045314109166,0.8071897294223355,4436,4338,466,470,0.9691476400797949,0.9685725833055878
584,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9036045314109166,0.8071922203260644,4434,4340,464,472,0.9683269445593817,0.9678269358466729
90,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-hard-80pct,0.9035015447991761,0.8069999894943618,4461,4312,492,445,0.9682024559639626,0.9674516293835662
125,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9035015447991761,0.8069881487410075,4455,4318,486,451,0.9681072226127636,0.9676455377447362
445,baseline,easiest-interleaved-50pct,no-hard-80pct,0.9035015447991761,0.807005033123241,4463,4310,494,443,0.9683346667558255,0.9679759894201111
210,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-hard-80pct,0.9035015447991761,0.8069881487410075,4455,4318,486,451,0.9682395819084042,0.9675146854248359
738,no-easy-95pct,no-easy-90pct,no-hard-80pct,0.9035015447991761,0.8070024427551419,4462,4311,493,444,0.9679383313877924,0.9670627233147976
15,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-hard-80pct,0.9035015447991761,0.8069915473643422,4457,4316,488,449,0.9683426223153486,0.9678977425597899
133,curriculum-reordered-shuffled-20pct,no-hard-95pct,no-hard-90pct,0.9035015447991761,0.8069831976619515,4436,4337,467,470,0.9682561294722125,0.9676378329245638
249,curriculum-reordered-shuffled-00pct,easiest-interleaved-50pct,no-hard-80pct,0.9035015447991761,0.8069976733327389,4460,4313,491,446,0.968580016211521,0.9682091100573162
253,curriculum-reordered-shuffled-00pct,no-hard-95pct,no-hard-90pct,0.9033985581874356,0.8067733251247362,4442,4330,474,464,0.9684227294960409,0.9677909603039828
240,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9033985581874356,0.806803142991228,4464,4308,496,442,0.9681205243082864,0.9676705179178064
514,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9032955715756952,0.8066079630320463,4467,4304,500,439,0.9683839275803932,0.9679246453641129
107,curriculum-reordered-shuffled-20pct,no-easy-95pct,no-hard-80pct,0.9031925849639547,0.806388286845698,4462,4308,496,444,0.9686448275031033,0.9681831740060152
294,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-hard-80pct,0.9031925849639547,0.806372588686551,4455,4315,489,451,0.9684471477600708,0.967853310150965
585,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9031925849639547,0.8063654846777789,4450,4320,484,456,0.9678781873577971,0.9674262629001913
527,no-easy-80pct,no-hard-95pct,no-hard-90pct,0.9031925849639547,0.8063619045148244,4439,4331,473,467,0.9680894021594315,0.9674779210841702
449,baseline,no-hard-95pct,no-hard-90pct,0.9031925849639547,0.8063615455319361,4440,4330,474,466,0.968053400600736,0.9672972279307361
114,curriculum-reordered-shuffled-20pct,no-easy-90pct,no-hard-80pct,0.9031925849639547,0.806388286845698,4462,4308,496,444,0.9686448275031033,0.9681831740060152
501,no-easy-80pct,no-easy-95pct,no-hard-80pct,0.9030895983522143,0.8061836331474026,4462,4307,497,444,0.9684994423046701,0.9679193021003055
508,no-easy-80pct,no-easy-90pct,no-hard-80pct,0.9030895983522143,0.8061836331474026,4462,4307,497,444,0.9684994423046701,0.9679193021003055
441,baseline,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9030895983522143,0.806169365948706,4456,4313,491,450,0.9681341866558408,0.9675812440419856
385,baseline,curriculum-reordered-shuffled-30pct,no-hard-80pct,0.9030895983522143,0.8061674674029483,4455,4314,490,451,0.9682961406329079,0.9678115340387166
765,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9029866117404738,0.8059915293015923,4466,4302,502,440,0.9685702361770139,0.9682328164939853
744,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-80pct,0.9029866117404738,0.8059915293015923,4466,4302,502,440,0.9685702361770139,0.9682328164939853
648,hardest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9029866117404738,0.8059577196619883,4430,4338,466,476,0.9694477025701844,0.9683648082422731
793,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.9029866117404738,0.8059492343347163,4441,4327,477,465,0.9681710580223777,0.9676513598023296
44,curriculum-reordered-shuffled-20pct,baseline,no-hard-80pct,0.9027806385169928,0.8055522994007176,4455,4311,493,451,0.9683970383424875,0.9678822237759097
689,easiest-interleaved-10pct,easiest-interleaved-50pct,no-hard-80pct,0.9027806385169928,0.8055641630064375,4460,4306,498,446,0.9679159709618259,0.9670714836494946
757,no-easy-95pct,no-hard-95pct,no-hard-90pct,0.9027806385169928,0.805541775490313,4432,4334,470,474,0.968243591510404,0.9673181256173706
282,easiest-interleaved-25pct,no-easy-80pct,no-hard-80pct,0.9027806385169928,0.8055590069977846,4458,4308,496,448,0.9684332732642624,0.9678701650180889
778,no-easy-90pct,no-hard-95pct,no-hard-90pct,0.9027806385169928,0.805541775490313,4432,4334,470,474,0.968243591510404,0.9673181256173706
57,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-hard-80pct,0.9027806385169928,0.8055566342846793,4457,4309,495,449,0.9685611986613955,0.9681261084624979
593,curriculum-reordered-shuffled-30pct,no-hard-95pct,no-hard-90pct,0.9027806385169928,0.8055442789796682,4430,4336,468,476,0.9681287344457143,0.9675680155452676
350,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9026776519052523,0.8053473085983716,4455,4310,494,451,0.9683182040513189,0.9677407537732333
667,easiest-interleaved-10pct,no-easy-95pct,no-hard-80pct,0.9026776519052523,0.8053473085983716,4455,4310,494,451,0.9681657967456798,0.9672980283036882
