,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
92,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,0.9066941297631308,0.8133738858682369,4470,4334,470,436,0.9697115089239738,0.9691036535009918
1351,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133659872800109,4462,4342,462,444,0.9694179169553298,0.9690107148002057
3598,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-easy-90pct,no-hard-90pct,0.9066941297631308,0.8133734292914,4448,4356,448,458,0.9702775416803433,0.9698339005196601
2996,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-50pct,hardest-interleaved-25pct,no-hard-90pct,0.9066941297631308,0.8133720003750501,4449,4355,449,457,0.9705579380275915,0.9700091714169773
3618,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-25pct,no-hard-95pct,no-hard-90pct,0.9066941297631308,0.8133785442645287,4445,4359,445,461,0.970077634380644,0.9695807622068551
2463,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133659872800109,4462,4342,462,444,0.9696353052711544,0.9690852418630924
6722,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133655387470015,4457,4347,457,449,0.969660784276454,0.9692494199241593
84,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9066941297631308,0.8133772417523956,4472,4332,472,434,0.9696404392589,0.9690981832812395
5755,baseline,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133676651438382,4453,4351,453,453,0.9699696933490333,0.9693862361933784
3628,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9066941297631308,0.8133724151341002,4469,4335,469,437,0.9695949122436018,0.9691690805988317
6743,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133655387470015,4457,4347,457,449,0.969660784276454,0.9692494199241593
128,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,curriculum-reordered-shuffled-30pct,no-hard-90pct,0.9066941297631308,0.8133707094995783,4450,4354,450,456,0.9694000328575215,0.9689006936921305
3637,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133655387470015,4457,4347,457,449,0.9694084763580288,0.9689792866911064
2086,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,0.9066941297631308,0.8133679134309575,4465,4339,465,441,0.9697547871677801,0.9691941581428227
2971,curriculum-reordered-shuffled-00pct,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133658632563265,4456,4348,456,450,0.9695290614255752,0.9691174370308884
6758,no-easy-80pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133663258280066,4455,4349,455,451,0.969502373175228,0.9691028082502734
1293,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-25pct,no-hard-95pct,no-hard-80pct,0.9066941297631308,0.8133656214146584,4461,4343,461,445,0.969893341192436,0.9693722292224995
8293,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133811502379195,4474,4330,474,432,0.9697881368733013,0.9693472312158231
1388,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133676651438382,4453,4351,453,453,0.9701508255282576,0.9697119061179014
3649,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,0.9066941297631308,0.8133724151341002,4469,4335,469,437,0.9695949122436018,0.9691690805988317
2003,curriculum-reordered-shuffled-20pct,hardest-interleaved-50pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9066941297631308,0.8133685418812207,4452,4352,452,454,0.9700964307159443,0.9697105103845878
1210,curriculum-reordered-shuffled-20pct,baseline,hardest-interleaved-50pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133710825296445,4468,4336,468,438,0.9703409952231002,0.9699258449283119
7386,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8133833117245554,4475,4329,475,431,0.9703662196504951,0.9700619995849615
4790,easiest-interleaved-25pct,no-easy-80pct,no-easy-95pct,hardest-interleaved-10pct,no-hard-80pct,0.9066941297631308,0.8134023114280791,4482,4322,482,424,0.9699623954490976,0.9695932722644833
4786,easiest-interleaved-25pct,no-easy-80pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.9066941297631308,0.8133664912343572,4463,4341,463,443,0.9696514921829307,0.9691143742466712
4469,easiest-interleaved-25pct,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-80pct,0.9066941297631308,0.8133698880484237,4467,4337,467,439,0.9698061270452366,0.9692384782194561
2603,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9065911431513903,0.8131594866391333,4460,4343,461,446,0.9694074368315845,0.9688556586054152
2883,curriculum-reordered-shuffled-00pct,baseline,no-easy-80pct,no-easy-95pct,no-hard-90pct,0.9065911431513903,0.8131593290343844,4459,4344,460,447,0.9696747860612148,0.969109830663384
7171,no-easy-80pct,no-easy-95pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.9065911431513903,0.813159782290519,4461,4342,462,445,0.9700130352373157,0.9696064384983477
1564,curriculum-reordered-shuffled-20pct,no-easy-80pct,hardest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9065911431513903,0.8131667052814052,4448,4355,449,458,0.9701244130706406,0.9696727159263832
3966,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-80pct,0.9065911431513903,0.8131807864652787,4476,4327,477,430,0.9698338972516788,0.9693768638852535
