,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
5463,easiest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084213203827558,4448,4332,472,458,0.9688091999702653,0.9682714951457603
963,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084213203827558,4448,4332,472,458,0.9688995539116234,0.9683581067923538
2267,curriculum-reordered-shuffled-20pct,no-easy-95pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084237622337412,4441,4339,465,465,0.9689001903563853,0.9683781745414974
792,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.968289224599829,0.9675591055062275
1592,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084213319195379,4446,4334,470,460,0.9688718261348319,0.9684285404665153
5498,easiest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084213203827558,4448,4332,472,458,0.9688091999702653,0.9682714951457603
1697,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-easy-90pct,no-hard-90pct,0.9042224510813595,0.8084246599477976,4440,4340,464,466,0.969539096037987,0.9691222082154946
8194,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084212575335694,4447,4333,471,459,0.9686563683681182,0.9679905877668986
6919,no-easy-80pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9694387711286931,0.9690033420320765
1256,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084237622337412,4441,4339,465,465,0.968139511577015,0.9673081506190622
4188,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9682974771669077,0.9677335624717808
251,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9689721298293005,0.9684646123999894
6547,baseline,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084213319195379,4446,4334,470,460,0.9688620248854993,0.9683329828043638
7108,no-easy-80pct,hardest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084256948713523,4439,4341,463,467,0.9694637621930088,0.9689703441945909
244,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9689721298293005,0.9684646123999894
6489,baseline,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9683387612171269,0.96767348531021
4152,curriculum-reordered-shuffled-00pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084246599477976,4440,4340,464,466,0.9682453735557371,0.9675840594800352
3986,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215204716015,4449,4331,473,457,0.9688131883574396,0.9681181064711728
4147,curriculum-reordered-shuffled-00pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9689104795467022,0.9684739200338927
1690,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-easy-95pct,no-hard-90pct,0.9042224510813595,0.8084246599477976,4440,4340,464,466,0.969539096037987,0.9691222082154946
7171,no-easy-80pct,no-easy-95pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.9042224510813595,0.8084268670015793,4438,4342,462,468,0.9693470806533352,0.9688755713092057
4117,curriculum-reordered-shuffled-00pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084246599477976,4440,4340,464,466,0.9682453735557371,0.9675840594800352
4112,curriculum-reordered-shuffled-00pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9689104795467022,0.9684739200338927
508,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9688144824617887,0.9683274008390907
6524,baseline,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9683387612171269,0.96767348531021
8503,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.9688071209173766,0.9682543127772938
7087,no-easy-80pct,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084256948713523,4439,4341,463,467,0.9694637621930088,0.9689703441945909
6427,baseline,hardest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084237622337412,4441,4339,465,465,0.9688642948718167,0.9681888336805711
6604,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.969515526366973,0.9691255303488344
3673,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9685875686893617,0.9681242370202612
3433,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084213203827558,4448,4332,472,458,0.9689186684693045,0.9684267333612971
5813,baseline,no-easy-80pct,no-easy-90pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9683275597893181,0.9675907719203107
3478,curriculum-reordered-shuffled-00pct,no-easy-80pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215204716015,4449,4331,473,457,0.9684628679456888,0.9679134252624434
8538,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.9688071209173766,0.9682543127772938
7734,curriculum-reordered-shuffled-30pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9683214287047788,0.9677203374815444
3442,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9690666630912613,0.9686099992061095
3438,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9688721443572128,0.9683718593168585
7713,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9688825820513073,0.968494991505549
942,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084213203827558,4448,4332,472,458,0.9688995539116234,0.9683581067923538
7262,no-easy-80pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9689233993753675,0.9684361178732649
3031,curriculum-reordered-shuffled-00pct,baseline,hardest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084268670015793,4438,4342,462,468,0.969024127366344,0.9683719729353941
7699,curriculum-reordered-shuffled-30pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9683214287047788,0.9677203374815444
3421,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9690666630912613,0.9686099992061095
392,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,hardest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.9690483759117707,0.968461951543703
3417,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.9688721443572128,0.9683718593168585
4491,easiest-interleaved-25pct,baseline,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.968909461235083,0.9683505744770236
6058,baseline,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.9681158570466993,0.9674328416909954
4512,easiest-interleaved-25pct,baseline,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.9042224510813595,0.8084218923799721,4444,4336,468,462,0.968909461235083,0.9683505744770236
7817,hardest-interleaved-50pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.9042224510813595,0.8084237622337412,4441,4339,465,465,0.9693200105361308,0.9686055934683858
5792,baseline,no-easy-80pct,no-easy-95pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084215435363671,4445,4335,469,461,0.9683275597893181,0.9675907719203107
7873,hardest-interleaved-50pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9688090938961383,0.9680535471520255
3577,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.968814440032138,0.968286573597568
332,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-90pct,0.9042224510813595,0.8084246599477976,4440,4340,464,466,0.968886973520164,0.968485539578982
3626,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.9042224510813595,0.8084230017322194,4442,4338,466,464,0.9688209741983597,0.9682769235516036
2091,curriculum-reordered-shuffled-20pct,easiest-interleaved-10pct,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.9042224510813595,0.8084223784464779,4443,4337,467,463,0.9686937913201153,0.9679856933282326
6053,baseline,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082181984261954,4440,4339,465,466,0.9687682341424272,0.9683637160251333
1372,curriculum-reordered-shuffled-20pct,baseline,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082166756059609,4442,4337,467,464,0.9683375307572538,0.9677443794461245
8454,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9681951792788521,0.9674641912405448
7198,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682376937889441,0.9675777021632307
1398,curriculum-reordered-shuffled-20pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9687359663930011,0.9681844746584747
7214,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082152693151919,4447,4332,472,459,0.9687897884050287,0.9683418126117025
5934,baseline,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9686774559045611,0.9681136427668215
8462,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9692577874532469,0.9688094046111879
7179,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082152693151919,4447,4332,472,459,0.9687897884050287,0.9683418126117025
7196,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9693684864121589,0.9689750229851867
8473,no-easy-95pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9688028567374722,0.9681486222448465
1347,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9686631358974194,0.9681854367320848
6048,baseline,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9681998041107882,0.9675626996668261
2822,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9682904974893527,0.9675554789011185
8325,hardest-interleaved-25pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9693411617170499,0.9687894109696042
4172,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9681406996072373,0.9675028383077265
5772,baseline,no-easy-80pct,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9688254080968673,0.9682077118491598
3641,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9689756090606653,0.9685504584154404
639,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,baseline,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9688223743768357,0.9682642043753467
3662,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9689756090606653,0.9685504584154404
6618,no-easy-80pct,curriculum-reordered-shuffled-30pct,hardest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9689931961509178,0.9684013361025321
5351,easiest-interleaved-25pct,easiest-interleaved-10pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082156671863547,4449,4330,474,457,0.9687619757689355,0.9678989884548438
3698,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.9683545450472208,0.9678000426622291
4727,easiest-interleaved-25pct,no-easy-80pct,easiest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082156671863547,4449,4330,474,457,0.9681973644058678,0.9672893440572559
2468,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,baseline,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082156671863547,4449,4330,474,457,0.9683773085548698,0.967609114193656
4627,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-30pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.96833893093573,0.9676487982480788
6223,baseline,hardest-interleaved-50pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9688509083169923,0.9681561165053105
4485,easiest-interleaved-25pct,baseline,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9688385612886122,0.9681842319153562
1597,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082181984261954,4440,4339,465,466,0.9688206347611533,0.968346460089139
6554,baseline,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682369936997061,0.9676406178414102
3917,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9687503500446191,0.968148407039976
3931,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-95pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682043865130736,0.967361444780519
6872,no-easy-80pct,hardest-interleaved-50pct,no-easy-95pct,no-easy-90pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9694786337856107,0.968902268658836
3938,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9687503500446191,0.968148407039976
3952,curriculum-reordered-shuffled-00pct,easiest-interleaved-10pct,no-easy-90pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682043865130736,0.967361444780519
1618,curriculum-reordered-shuffled-20pct,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082181984261954,4440,4339,465,466,0.9688206347611533,0.968346460089139
2270,curriculum-reordered-shuffled-20pct,no-easy-95pct,no-easy-90pct,hardest-interleaved-10pct,no-hard-90pct,0.904119464469619,0.8082161199679292,4443,4336,468,463,0.9693702472426666,0.9689236096343719
4266,easiest-interleaved-25pct,baseline,no-easy-80pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.9688474715152782,0.9682888585533226
4261,easiest-interleaved-25pct,baseline,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.8082152693151919,4447,4332,472,459,0.9689166318460666,0.968383180981595
5488,easiest-interleaved-25pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082160719372615,4450,4329,475,456,0.9683727261525844,0.9675646859062853
193,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,baseline,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082191656019095,4439,4340,464,467,0.9683148308940811,0.967627979917544
7984,hardest-interleaved-50pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9694585645607869,0.9689711380979067
5619,baseline,no-easy-80pct,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9687364755488105,0.9682396308856744
4087,curriculum-reordered-shuffled-00pct,no-easy-95pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082166756059609,4442,4337,467,464,0.9689376557380331,0.9683993494357488
3582,curriculum-reordered-shuffled-00pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9681583291271407,0.9673924411564983
7498,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.968599448991583,0.9680202256235838
5332,easiest-interleaved-25pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082156671863547,4449,4330,474,457,0.9681651815157433,0.9672388107166867
712,curriculum-reordered-shuffled-20pct,easiest-interleaved-25pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.9689142982152731,0.9684042582109439
1156,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-30pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082215114698817,4437,4342,462,469,0.9682160758818664,0.9675454133474924
1821,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082215114698817,4437,4342,462,469,0.9689091854423528,0.9685025527251607
1842,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-30pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082215114698817,4437,4342,462,469,0.9689091854423528,0.9685025527251607
2812,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082156671863547,4449,4330,474,457,0.9683392491581108,0.967597250528927
4938,easiest-interleaved-25pct,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.9686294891843427,0.9679485199061246
7231,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,hardest-interleaved-10pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.9693684864121589,0.9689750229851867
7233,no-easy-80pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682376937889441,0.9675777021632307
7683,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682183882978345,0.9675943912767468
7688,curriculum-reordered-shuffled-30pct,no-easy-95pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082202699507117,4438,4341,463,468,0.9687923129692506,0.9683831925671019
2712,curriculum-reordered-shuffled-00pct,easiest-interleaved-25pct,easiest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082166139050184,4451,4328,476,455,0.9682322627936428,0.9672919781120017
7519,curriculum-reordered-shuffled-30pct,easiest-interleaved-10pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082173684264994,4441,4338,466,465,0.968599448991583,0.9680202256235838
8375,hardest-interleaved-25pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082215114698817,4437,4342,462,469,0.9694115312928857,0.9689711447227612
5523,easiest-interleaved-25pct,no-easy-90pct,easiest-interleaved-50pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082160719372615,4450,4329,475,456,0.9683727261525844,0.9675646859062853
8340,hardest-interleaved-25pct,no-easy-95pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082215114698817,4437,4342,462,469,0.9694115312928857,0.9689711447227612
3447,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-90pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9683996901956619,0.9677101189304433
7718,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215701515963,4444,4335,469,462,0.9682183882978345,0.9675943912767468
7723,curriculum-reordered-shuffled-30pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,easiest-interleaved-50pct,no-hard-90pct,0.904119464469619,0.8082202699507117,4438,4341,463,468,0.9687923129692506,0.9683831925671019
3426,curriculum-reordered-shuffled-00pct,no-easy-80pct,no-easy-95pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.808215420253831,4445,4334,470,461,0.9683996901956619,0.9677101189304433
3462,curriculum-reordered-shuffled-00pct,no-easy-80pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.904119464469619,0.8082152761855114,4446,4333,471,460,0.9683099726990656,0.967677719691727
5819,baseline,no-easy-80pct,curriculum-reordered-shuffled-10pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.904119464469619,0.8082181984261954,4440,4339,465,466,0.9687596421381423,0.9682816945704813
7164,no-easy-80pct,no-easy-95pct,no-easy-90pct,curriculum-reordered-shuffled-40pct,no-hard-90pct,0.9040164778578785,0.8080117703245665,4440,4338,466,466,0.9687381303051914,0.9681813606723887
6297,baseline,easiest-interleaved-10pct,no-easy-95pct,no-hard-95pct,no-hard-90pct,0.9040164778578785,0.8080098948069425,4443,4335,469,463,0.9681384508357452,0.9672477760111058
496,curriculum-reordered-shuffled-20pct,curriculum-reordered-shuffled-00pct,no-easy-95pct,easiest-interleaved-50pct,no-hard-90pct,0.9040164778578785,0.8080093302208375,4445,4333,471,461,0.9690129259385354,0.9685563129621519
7048,no-easy-80pct,easiest-interleaved-10pct,curriculum-reordered-shuffled-10pct,no-hard-95pct,no-hard-90pct,0.9040164778578785,0.8080093302208375,4445,4333,471,461,0.9681416967040307,0.9673895902499424
7757,curriculum-reordered-shuffled-30pct,curriculum-reordered-shuffled-10pct,hardest-interleaved-10pct,no-hard-95pct,no-hard-90pct,0.9040164778578785,0.8080103828313505,4442,4336,468,464,0.9688361003688664,0.968354732150958
1136,curriculum-reordered-shuffled-20pct,baseline,curriculum-reordered-shuffled-30pct,no-easy-90pct,no-hard-90pct,0.9040164778578785,0.8080117703245665,4440,4338,466,466,0.9688371186804854,0.9683443645410782
