,model 1,model 2,model 3,model 4,acc,mcc,tp,tn,fp,fn,auroc,auprc
1109,37,5,43,14,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9698830944317702,0.9693811709630458
1817,6,17,27,14,0.9086508753861998,0.8172847066424358,4477,4346,458,429,0.96976229721597,0.9692500398352244
730,37,47,5,3,0.9086508753861998,0.8173368945947349,4497,4326,478,409,0.9698421498187575,0.9693052575467883
320,34,28,17,27,0.9086508753861998,0.8172816679735675,4474,4349,455,432,0.9699360890656075,0.9694318035976753
319,34,28,17,62,0.9086508753861998,0.8172798782106558,4471,4352,452,435,0.970152395425337,0.9696977935422122
1818,6,17,31,43,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9701020738594994,0.969530801702601
684,37,47,6,3,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.9698500205189792,0.9692370180547376
363,34,28,62,1,0.9086508753861998,0.8172809326260493,4473,4350,454,433,0.9701648697426692,0.9697980332236187
1721,6,28,5,31,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.969937086162401,0.9694016361915104
455,34,17,baseline,57,0.9086508753861998,0.817280558178944,4464,4359,445,442,0.9697999323162211,0.9693125115045946
1874,6,35,31,2,0.9086508753861998,0.8173123102832155,4490,4333,471,416,0.9697720984653025,0.9689956730453971
282,34,6,62,43,0.9086508753861998,0.8172793372100501,4468,4355,449,438,0.9700525584570271,0.9695458872728944
1264,47,6,17,14,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9701020526446741,0.969652503995571
2131,28,35,5,baseline,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.9696378510502017,0.9691167739402107
1054,37,35,31,43,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9698646799633273,0.96915065917485
272,34,6,3,27,0.9086508753861998,0.8172795591323521,4470,4353,451,436,0.9696416485039475,0.968935334794978
2539,17,31,baseline,1,0.9086508753861998,0.8172835549759098,4476,4347,457,430,0.9701254525970849,0.9697058737020651
789,37,6,28,62,0.9086508753861998,0.8173186398078031,4492,4331,473,414,0.9698819064015481,0.9693371993856569
786,37,6,28,35,0.9086508753861998,0.8173451691096304,4499,4324,480,407,0.9697533657744786,0.9691588845787378
2957,62,31,43,1,0.9086508753861998,0.8172835549759098,4476,4347,457,430,0.9701535410259083,0.9696504224527961
784,37,47,57,14,0.9086508753861998,0.8173093538523885,4489,4334,470,417,0.969828487471203,0.9692780895096637
490,34,35,27,baseline,0.9086508753861998,0.8172816679735675,4474,4349,455,432,0.9696021464990615,0.9689865940051489
43,34,37,17,5,0.9086508753861998,0.8172945313586173,4483,4340,464,423,0.9701278710871799,0.9696998188191799
2132,28,35,5,1,0.9086508753861998,0.8173291758923913,4495,4328,476,411,0.9699083188591652,0.969475067855996
2912,3,31,1,14,0.9086508753861998,0.8172925468817654,4482,4341,463,424,0.9699939206796346,0.9694272484323171
1907,6,5,62,baseline,0.9086508753861998,0.8172889943781048,4480,4343,461,426,0.9697602181630812,0.9693019282754721
2112,28,17,43,1,0.9086508753861998,0.8172859970940205,4478,4345,459,428,0.9701895850142547,0.9697766706217136
61,34,37,35,baseline,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9697753655484134,0.969203074879261
1165,37,62,31,baseline,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9698509327564712,0.9692488375252605
1149,37,3,2,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9696658121900726,0.9688846808591947
1193,37,27,43,57,0.9085478887744594,0.8170738414135924,4465,4357,447,441,0.9694616619252946,0.9687320855030069
2203,28,5,27,14,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9696213883456951,0.9691134029320521
23,34,37,6,43,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9700384718129647,0.9695038769152003
461,34,35,5,62,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.969912986120752,0.9694418778164258
1106,37,5,43,baseline,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9697583300436211,0.9692538747328017
2314,28,31,43,14,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9699920749898253,0.9693357905323918
58,34,37,35,31,0.9085478887744594,0.8171018967560837,4488,4334,470,418,0.9699873440837623,0.9693255646844334
112,34,37,2,57,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9697530051224469,0.9690768549389563
1329,47,6,1,14,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9701199367424822,0.969737251594075
561,34,3,62,31,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9699725361356364,0.9692845138344848
2053,6,2,1,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9699339675830678,0.9694055693787418
59,34,37,35,43,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.969944765929194,0.969357922542885
2714,35,43,baseline,1,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9698473898806301,0.9693658554545372
165,34,47,35,2,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9699990970970311,0.9693534688842578
3044,31,1,57,14,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.96993810447402,0.9694390009096978
1322,47,6,2,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9700468940986464,0.9695599555181559
2922,3,43,1,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9699377013923375,0.9693975311510254
1114,37,5,baseline,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9698497022965982,0.969438687936794
1225,37,43,baseline,57,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9695849200608406,0.968972375296625
2121,28,17,baseline,14,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.969862791843867,0.9693865796305685
1194,37,27,43,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9697059082100695,0.9690347282081943
1319,47,6,43,57,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9698272994409809,0.9692492283219849
1048,37,35,27,43,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9695762007676032,0.9688453948613764
139,34,47,28,27,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.96993810447402,0.9693758600403324
571,34,3,27,baseline,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9695663783034453,0.968862425503182
459,34,17,57,14,0.9085478887744594,0.8170734485712642,4469,4353,451,437,0.9699448932181465,0.9694889576608992
1447,47,17,27,31,0.9085478887744594,0.8171250090370054,4495,4327,477,411,0.9699960209473489,0.9694312987547882
17,34,37,6,35,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9698867645965635,0.9693151081320277
1360,47,28,5,baseline,0.9085478887744594,0.8171288663226808,4496,4326,478,410,0.9698491294963125,0.9694060986003492
2067,28,17,35,1,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700088347018876,0.969566557898362
2926,3,2,baseline,14,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.9695799345768729,0.9688225166214197
2086,28,17,3,1,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9700124836518557,0.9695307364432562
549,34,5,43,14,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9700863748887071,0.9696484695212264
35,34,37,28,31,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700742612234065,0.9694789847971664
993,37,17,27,43,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9698135946637757,0.9692464969929041
1080,37,5,3,baseline,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9695686482897626,0.9689500003969957
1265,47,6,35,5,0.9085478887744594,0.8171369976429467,4498,4324,480,408,0.9698536270392962,0.9693527807119441
2821,5,31,2,1,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9700632931586771,0.9695283516392061
1071,37,35,baseline,14,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9696343718188368,0.9690296836252857
2149,28,35,62,1,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9699178443157676,0.969460498698652
1378,47,28,62,1,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9701573172648286,0.9697672957018763
1260,47,6,17,2,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9700123139332524,0.9694219970492167
1004,37,17,31,14,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9700843170506437,0.96954096450072
40,34,37,28,57,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9697928677793645,0.9692501833582858
2106,28,17,31,baseline,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9699614407819548,0.9693915307125448
1357,47,28,5,31,0.9085478887744594,0.8171597574851047,4503,4319,485,403,0.9700637174551849,0.9695734887258907
1073,37,35,1,14,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9698804637934212,0.9693598015550807
85,34,37,62,31,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9700894934680401,0.9695059906393894
1342,47,28,17,14,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9701238614851804,0.9696701406062889
2797,5,27,31,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9698705140403109,0.9693562225015655
517,34,5,3,31,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699798764652231,0.96936910867831
514,34,35,57,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9697249166936238,0.9691706377721196
2743,5,3,27,57,0.9085478887744594,0.8170735351549772,4466,4356,448,440,0.9692954437683234,0.9685950070503855
1331,47,28,17,35,0.9085478887744594,0.8171250090370054,4495,4327,477,411,0.9700210332264898,0.969479036654878
2941,62,27,43,baseline,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9695792557024602,0.9689249242338799
1228,37,43,1,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9700489307218845,0.9695882932981323
1422,47,17,5,27,0.9085478887744594,0.8171177111630031,4493,4329,475,413,0.9698981993874517,0.9694580658635487
2280,28,62,2,1,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9699975059851265,0.9694967772190515
1333,47,28,17,3,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700164720390297,0.9694339638438108
481,34,35,62,43,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.969952275977384,0.9693846748222972
33,34,37,28,62,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9699803856210326,0.9694688154243725
976,37,17,3,27,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.969629810631377,0.9689671452466275
2164,28,35,31,14,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9698441440123446,0.9691746567965144
1064,37,35,43,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9698076969423157,0.9691841358132854
2268,28,62,31,43,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699854347494767,0.9692812457628306
2141,28,35,3,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9697817087812066,0.969201058950057
2109,28,17,31,14,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700583713191853,0.9695134965651422
1242,47,6,28,5,0.9085478887744594,0.8171412716988035,4499,4323,481,407,0.9699542489561457,0.9694955983724753
2903,3,31,43,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9698594399014545,0.9690883238473665
1499,47,35,62,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9700433512228056,0.9696098333915953
574,34,3,27,14,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9697029593493396,0.969031065723627
1910,6,5,62,14,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9698710656257712,0.9694357666501223
387,34,28,2,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9699637744127482,0.9693749960203376
279,34,6,3,14,0.9085478887744594,0.8170740843864035,4471,4351,453,435,0.9698803789341196,0.9692780609909538
1872,6,35,27,14,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9695551556608113,0.9689003196629884
1873,6,35,31,43,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9698764329765962,0.969185693391957
390,34,28,baseline,14,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9699028030045624,0.9694304029221508
275,34,6,3,2,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.9697879671546982,0.9690323991358656
1888,6,35,baseline,1,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9697704861385726,0.9692877542895644
798,37,6,17,35,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9698739508420249,0.9693313977398832
646,34,31,43,baseline,0.9085478887744594,0.817073697121951,4470,4352,452,436,0.9700542556430587,0.9694507539831959
1900,6,5,3,1,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9698630676365971,0.9693427116070653
807,37,6,17,1,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9701203398241647,0.9697430600797456
1704,6,28,17,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9701127024870224,0.9697195127545193
2543,17,31,1,14,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9702355151112354,0.9698254134403147
779,37,47,baseline,1,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9700115289847128,0.9696173557953187
812,37,6,35,62,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9697692556786996,0.969189763985429
502,34,35,43,1,0.9085478887744594,0.8170740843864035,4471,4351,453,435,0.9701213157061329,0.9696569390867685
629,34,27,31,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9699076399847524,0.9692730087291735
409,34,17,5,43,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9701976678627303,0.9697827024265948
1941,6,3,62,43,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.969767982789176,0.9690138748630067
1664,47,31,43,14,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9701657607653359,0.9695944546849733
251,34,6,35,3,0.9085478887744594,0.817073697121951,4470,4352,452,436,0.969756929865145,0.9690953633282584
840,37,6,62,27,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9696362175086464,0.9689899619081324
847,37,6,62,14,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9698979660243723,0.9693714018076178
419,34,17,3,2,0.9085478887744594,0.817073697121951,4470,4352,452,436,0.9699542065264949,0.9692647183779136
1957,6,3,31,1,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9699534003631299,0.969367267976103
421,34,17,3,1,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9701694309301291,0.9697446408224754
2534,17,31,43,14,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9701239251296566,0.9695731922561813
2526,17,27,baseline,14,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9696563715927718,0.9691549035888698
1968,6,3,2,14,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.969659129520073,0.968888956308302
2489,17,62,31,2,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9700258277770291,0.9693959337221779
708,37,47,17,5,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9700763614911205,0.9696471796283037
2439,17,5,baseline,1,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9699822737404927,0.9696399174929224
2461,17,3,31,2,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.969882224623929,0.9691066857181785
721,37,47,35,62,0.9085478887744594,0.8171288663226808,4496,4326,478,410,0.9698787666073896,0.9692957694586498
1784,6,17,5,3,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.969814103819585,0.9692416638286051
1807,6,17,62,baseline,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9699177170268153,0.9694589733901491
330,34,28,35,62,0.9085478887744594,0.8170806796697697,4478,4344,460,428,0.969905094205705,0.9693586619333044
1777,6,17,35,31,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9699553945567171,0.9693597606890721
1762,6,28,43,14,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9699277304244017,0.9693439802189219
745,37,47,3,baseline,0.9085478887744594,0.8171018967560837,4488,4334,470,418,0.9697467891786061,0.9691483458128243
1822,6,17,31,57,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9698445258792017,0.9692703073635711
676,34,baseline,1,57,0.9085478887744594,0.8170748700029313,4463,4359,445,443,0.9698654649118669,0.9694555501782693
2493,17,62,31,14,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9700959003453096,0.9695991849966253
1855,6,35,3,1,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.969736796995845,0.9691408506008997
754,37,47,62,1,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9701257071749897,0.969732271281684
373,34,28,31,43,0.9085478887744594,0.8170760785134197,4474,4348,456,432,0.9701560655901303,0.9695389427945822
757,37,47,27,31,0.9085478887744594,0.8171288663226808,4496,4326,478,410,0.9698581882267564,0.9691908553637345
1745,6,28,27,31,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9697207161581954,0.9690036858580057
2496,17,62,43,1,0.9085478887744594,0.8170734485712642,4469,4353,451,437,0.970200447004857,0.9698331815577365
1738,6,28,62,31,0.9085478887744594,0.8171047819290347,4489,4333,471,417,0.9699790490870327,0.9693528691108043
297,34,6,31,baseline,0.9085478887744594,0.8170752750768194,4473,4349,455,433,0.9700055039743006,0.9694298877866862
1840,6,35,5,62,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9697513715808915,0.9692504230790664
2504,17,62,baseline,57,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.969644788298106,0.9691397590124744
293,34,6,27,57,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9695433602178914,0.9689486628084791
2505,17,62,baseline,14,0.9085478887744594,0.8170793212570674,4477,4345,459,429,0.9698885042122461,0.9694638675565452
2514,17,27,31,14,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.969866759016216,0.9692957271508622
1605,47,3,baseline,1,0.9085478887744594,0.8170895532660677,4483,4339,465,423,0.9699250785712275,0.96948196395154
1920,6,5,31,baseline,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9698382887205356,0.9692932443484422
907,37,28,5,57,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9696321654769958,0.9691038709658197
443,34,17,31,57,0.9085478887744594,0.8170740843864035,4471,4351,453,435,0.9700189329587756,0.9694681488723178
608,34,62,31,14,0.9085478887744594,0.8170770206850597,4475,4347,457,431,0.9701160544294349,0.9695641483367207
1477,47,35,5,27,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9696799624786112,0.9691305079859885
1557,47,5,31,1,0.9085478887744594,0.8171142705546887,4492,4330,474,414,0.9702309327089499,0.9698446277395589
1481,47,35,5,baseline,0.9085478887744594,0.8171250090370054,4495,4327,477,411,0.9697419309835905,0.9692557807313918
872,37,6,baseline,14,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.9697669008330807,0.9691900021180735
1559,47,5,31,14,0.9085478887744594,0.817121290653813,4494,4328,476,412,0.9700975551016904,0.969634259252721
603,34,62,31,43,0.9085478887744594,0.8170733675922474,4467,4355,449,439,0.9701362509432111,0.9695234579987162
2674,35,27,31,43,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9696670638647711,0.9688820609128338
1574,47,5,57,14,0.9085478887744594,0.8170875009857144,4482,4340,464,424,0.9698079303053951,0.9693583086356998
2684,35,27,43,14,0.9085478887744594,0.8170746103696223,4472,4350,454,434,0.9696122871856006,0.9689255676209021
233,34,6,28,2,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9699503029986223,0.9693169402812107
1496,47,35,62,43,0.9085478887744594,0.8170855874931369,4481,4341,463,425,0.9699579615505899,0.9693670277324955
1572,47,5,1,57,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9699541853116695,0.9695763705646796
705,37,47,28,57,0.9085478887744594,0.8171018967560837,4488,4334,470,418,0.9698073787199348,0.9692321601789037
187,34,47,3,57,0.9085478887744594,0.817073338729555,4468,4354,450,438,0.9698407072106305,0.969228108609405
880,37,28,17,27,0.9085478887744594,0.8170991504193837,4487,4335,469,419,0.9697553599680657,0.9691921585333867
214,34,47,43,14,0.9085478887744594,0.817073697121951,4470,4352,452,436,0.9702457618719013,0.9697802056130236
1602,47,3,2,1,0.9085478887744594,0.8170917443417448,4484,4338,466,422,0.9699678476592242,0.9694108597258312
1600,47,3,43,14,0.9085478887744594,0.8170781015975885,4476,4346,458,430,0.9699530184962728,0.9693473770646095
863,37,6,43,1,0.9085478887744594,0.8170838127810003,4480,4342,462,426,0.970040211428647,0.9695841286142364
933,37,28,31,43,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9699685689632875,0.9693088131134711
2644,35,3,1,14,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9697909160154281,0.9692237071241805
896,37,28,35,1,0.9085478887744594,0.8171109688191945,4491,4331,473,415,0.9698793181928499,0.9693901860559799
1985,6,62,31,1,0.9085478887744594,0.8170940742205058,4485,4337,467,421,0.9701229492476884,0.9696761964859228
2664,35,62,2,baseline,0.9085478887744594,0.8170821768421813,4479,4343,461,427,0.9695860868762375,0.9689134497481858
900,37,28,5,62,0.9085478887744594,0.8171078059470596,4490,4332,472,416,0.9698298664348536,0.96936792732283
2658,35,62,31,14,0.9085478887744594,0.8170965429103236,4486,4336,468,420,0.9698435075675828,0.969196104436853
2992,27,31,43,1,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.969932418900814,0.9693247960684191
2660,35,62,43,baseline,0.9084449021627189,0.8168726815247083,4476,4345,459,430,0.969694452204356,0.9691051995642147
2681,35,27,43,baseline,0.9084449021627189,0.8168715326207686,4475,4346,458,431,0.9694991485217679,0.9688175684346029
2715,35,43,baseline,57,0.9084449021627189,0.8168705224257256,4474,4347,457,432,0.9695033914868469,0.9688701274720765
1999,6,62,baseline,14,0.9084449021627189,0.8168689181387296,4472,4349,455,434,0.969784360634381,0.9692756004064955
2970,62,43,2,baseline,0.9084449021627189,0.8168683240355071,4471,4350,454,435,0.9697591149921606,0.9690797791638017
2679,35,27,31,14,0.9084449021627189,0.8168918010148513,4486,4335,469,420,0.9696203700340761,0.9688944180498611
1254,47,6,17,5,0.9084449021627189,0.8169065648490677,4491,4330,474,415,0.9700671542568992,0.9696440654099211
1426,47,17,5,baseline,0.9084449021627189,0.816884608246017,4483,4338,466,423,0.9699730665062714,0.9695620641240461
2018,6,27,baseline,1,0.9084449021627189,0.8168739691437099,4477,4344,460,429,0.9696823809687062,0.9691519180711712
2162,28,35,31,1,0.9084449021627189,0.8168972901225742,4488,4333,471,418,0.9699907596706508,0.9694323318203241
1742,6,28,62,1,0.9084449021627189,0.8169033344529419,4490,4331,473,416,0.970017766143379,0.969609867995132
1754,6,28,31,baseline,0.9084449021627189,0.8168868670609096,4484,4337,467,422,0.9698794454818023,0.9692561574401983
1837,6,17,1,14,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.9701059561725468,0.9697442262074031
2244,28,3,31,57,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.969623106746552,0.9688585774026948
1232,37,2,baseline,14,0.9084449021627189,0.816884608246017,4483,4338,466,423,0.969701474311562,0.9690300152219746
2709,35,31,57,14,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9696547168363909,0.9689795111239494
2059,28,17,35,5,0.9084449021627189,0.8169099340782201,4492,4329,475,414,0.9698522480756455,0.9693372562830955
1796,6,17,3,31,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9699302762034491,0.9692759839831446
2185,28,5,3,baseline,0.9084449021627189,0.8168824881952872,4482,4339,465,424,0.9695922179607768,0.9689714827854357
1178,37,62,baseline,1,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9699107585640856,0.9695164752722131
3051,43,baseline,1,57,0.9084449021627189,0.8168673344362074,4467,4354,450,439,0.9697689798859694,0.9692924838900866
2444,17,5,57,14,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9697568450058434,0.9693099154670817
1793,6,17,5,14,0.9084449021627189,0.8168739691437099,4477,4344,460,429,0.9699449992922734,0.9695185651429014
2207,28,5,31,1,0.9084449021627189,0.8169170890740789,4494,4327,477,412,0.9701042165568643,0.9696749572219336
2456,17,3,27,baseline,0.9084449021627189,0.8168678686186421,4470,4351,453,436,0.9695287007735434,0.9688635895037236
1791,6,17,5,1,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9700829168721677,0.9697307106540329
1471,47,17,baseline,14,0.9084449021627189,0.8168739691437099,4477,4344,460,429,0.9700068829379512,0.9695753373211351
1788,6,17,5,43,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.9700026187580468,0.9695290840695467
2045,6,43,baseline,14,0.9084449021627189,0.8168673344362074,4467,4354,450,439,0.969812597566982,0.9692423803120456
2071,28,17,5,62,0.9084449021627189,0.8168739691437099,4477,4344,460,429,0.9699890624846195,0.9695676675306254
1478,47,35,5,31,0.9084449021627189,0.8169418870929248,4500,4321,483,406,0.9699672960737639,0.9694234963357812
2426,17,5,31,baseline,0.9084449021627189,0.8168805069010685,4481,4340,464,425,0.9699561795052567,0.9694762978380518
2175,28,35,baseline,57,0.9084449021627189,0.8168805069010685,4481,4340,464,425,0.9694663716165324,0.9688564433079776
2464,17,3,31,57,0.9084449021627189,0.8168673738237786,4468,4353,451,438,0.9697263805165759,0.9690502833220737
2173,28,35,2,14,0.9084449021627189,0.8168892646478288,4485,4336,468,421,0.9697286717177186,0.969045016859163
2422,17,5,27,57,0.9084449021627189,0.8168715326207686,4475,4346,458,431,0.9695379292225903,0.9690230286716228
2209,28,5,31,14,0.9084449021627189,0.8169134421499646,4493,4328,476,413,0.9699299791958936,0.9694197395619493
2344,28,1,57,14,0.9084449021627189,0.8168678686186421,4470,4351,453,436,0.9698409405737101,0.9694247182741786
2470,17,3,43,14,0.9084449021627189,0.8168674337158478,4466,4355,449,440,0.9698982842467532,0.9692805388129817
2488,17,62,31,43,0.9084449021627189,0.8168726815247083,4476,4345,459,430,0.9701372480400048,0.9695757510036687
1229,37,43,57,14,0.9084449021627189,0.8168674337158478,4466,4355,449,440,0.9697276534060997,0.969115816515989
1424,47,17,5,43,0.9084449021627189,0.816884608246017,4483,4338,466,423,0.9701540926113685,0.9697316450160401
1537,47,5,3,57,0.9084449021627189,0.8168892646478288,4485,4336,468,421,0.9696895727945153,0.9691341266584238
2380,17,35,31,2,0.9084449021627189,0.8168944761702659,4487,4334,470,419,0.9698886951456747,0.9691694863576226
1343,47,28,35,5,0.9084449021627189,0.8169512643959324,4502,4319,485,404,0.9698968628534517,0.9693942996184421
1680,47,43,baseline,57,0.9084449021627189,0.8168683240355071,4471,4350,454,435,0.9697617244156843,0.9692057611601383
2585,35,5,27,baseline,0.9084449021627189,0.816878664355922,4480,4341,463,426,0.9694191898448534,0.9688240214473536
1579,47,3,62,baseline,0.9084449021627189,0.816875395484151,4478,4343,461,428,0.9697642065502555,0.9691597311222536
2357,17,35,3,31,0.9084449021627189,0.8168944761702659,4487,4334,470,419,0.9698335790292979,0.9691368343859219
2093,28,17,62,baseline,0.9084449021627189,0.8168696509336263,4473,4348,456,433,0.9698788090370405,0.9693892768454891
2614,35,3,62,baseline,0.9084449021627189,0.8168726815247083,4476,4345,459,430,0.9694964966685936,0.9688225260291354
1399,47,28,2,baseline,0.9084449021627189,0.8168972901225742,4488,4333,471,418,0.9698549847881217,0.9692134495651263
1660,47,31,43,2,0.9084449021627189,0.8168918010148513,4486,4335,469,420,0.9700801377300408,0.9693792531456509
2356,17,35,3,27,0.9084449021627189,0.8168769605526209,4479,4342,462,427,0.969543763299574,0.9688475013710061
1640,47,27,31,2,0.9084449021627189,0.8168972901225742,4488,4333,471,418,0.9698208925637114,0.9690797323740488
