,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
780,27,57,14,0.9065911431513903,0.8131594866391333,4460,4343,461,446,0.9691551289131594,0.9684587940368424
706,3,27,2,0.9065911431513903,0.8131623454628027,4465,4338,466,441,0.9691598386043971,0.9681428695337235
618,35,62,2,0.9065911431513903,0.8131761905021311,4474,4329,475,432,0.9695155051521477,0.9687822250774323
483,28,5,57,0.9065911431513903,0.8131644554651606,4467,4336,468,439,0.9694372224464394,0.9689073883614795
733,62,27,43,0.9065911431513903,0.8131593094716234,4458,4345,459,448,0.9694715480339289,0.9686583173823186
772,27,2,1,0.9065911431513903,0.8131657175909147,4468,4335,469,438,0.9695156112262746,0.968874513629232
766,27,43,2,0.9065911431513903,0.8131602159934019,4462,4341,463,444,0.9693898921709827,0.9685177604263862
500,28,62,57,0.9065911431513903,0.813159782290519,4461,4342,462,445,0.9694537487954222,0.9687977063549927
765,27,31,14,0.9064881565396499,0.8129670853531066,4472,4330,474,434,0.9695338984057653,0.9687849455371669
451,6,57,14,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9694073519722829,0.9688165719042274
688,5,2,57,0.9064881565396499,0.812960385741248,4468,4334,470,438,0.9693475049498431,0.9687091811541618
507,28,27,57,0.9064881565396499,0.8129544779971055,4462,4340,464,444,0.9691540469570642,0.968420962805715
639,35,43,57,0.9064881565396499,0.8129551175279935,4463,4339,465,443,0.9693823609079674,0.9686797628967673
558,17,3,57,0.9064881565396499,0.8129535391461152,4456,4346,458,450,0.9694164531323775,0.968742741290111
779,27,1,14,0.9064881565396499,0.8129544779971055,4462,4340,464,444,0.9696166998692826,0.9691298819495145
103,34,62,2,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9698314999764092,0.9691878075466742
248,37,2,57,0.9063851699279094,0.8127641440861437,4473,4328,476,433,0.9693699502351112,0.9685854533160154
808,2,baseline,14,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.9694960511572602,0.9688210054493436
86,34,5,2,0.9063851699279094,0.8127503258002557,4464,4337,467,442,0.9698306513833934,0.9692390612052906
734,62,27,2,0.9063851699279094,0.812752430347433,4466,4335,469,440,0.9693136885181632,0.9685028642521107
670,5,27,2,0.9063851699279094,0.8127687333338842,4475,4326,478,431,0.9693133490809568,0.9685919181348707
515,28,43,2,0.9063851699279094,0.8127582956750907,4470,4331,473,436,0.9697279504136551,0.9689390617296848
625,35,27,2,0.9063851699279094,0.8127641440861437,4473,4328,476,433,0.9692118997859169,0.9683436427544817
784,31,43,57,0.9063851699279094,0.8127473240577849,4458,4343,461,448,0.9696008099650617,0.968832052269003
709,3,27,57,0.9063851699279094,0.8127500997166351,4451,4350,454,455,0.9689544366649209,0.9680534192981551
806,2,baseline,1,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.9697070325958156,0.9691509736647429
468,28,35,31,0.9062821833161689,0.8125814247478399,4481,4319,485,425,0.9696705430961358,0.9689128293612616
339,47,27,14,0.9062821833161689,0.8125615085314312,4474,4326,478,432,0.9696519164794387,0.9690902148285124
127,34,2,1,0.9062821833161689,0.8125416045908156,4459,4341,463,447,0.9700486124995035,0.9695350046089608
737,62,27,57,0.9062821833161689,0.8125416045908156,4459,4341,463,447,0.9690940938604974,0.9683044354134602
777,27,baseline,14,0.9061791967044284,0.8123416616902935,4466,4333,471,440,0.9692785143376579,0.9686478034734571
422,6,62,57,0.9061791967044284,0.8123383061377087,4463,4336,468,443,0.9693980386639346,0.968791227641974
720,3,43,57,0.9061791967044284,0.8123354721404895,4458,4341,463,448,0.9693091061158778,0.9684463379017958
764,27,31,57,0.9061791967044284,0.8123430561023108,4467,4332,472,439,0.9692425339937877,0.968403133662027
702,3,62,57,0.9061791967044284,0.8123354266643152,4455,4344,460,451,0.9692408155929306,0.9684468220775189
488,28,3,43,0.9061791967044284,0.812339286714217,4464,4335,469,442,0.9696048619967123,0.9687257825891293
811,2,57,14,0.9060762100926879,0.812129375320688,4457,4341,463,449,0.9693547816349536,0.9686707753786901
121,34,43,2,0.9060762100926879,0.8121295399443428,4454,4344,460,452,0.9698940200668488,0.9691920609544796
608,35,3,31,0.905870236869207,0.8117540192542498,4478,4318,486,428,0.969512619935894,0.9686354241348751
738,62,27,14,0.9057672502574665,0.8115142668126147,4461,4334,470,445,0.9694028544292992,0.9687317331705448
773,27,2,57,0.9052523171987642,0.810483785033487,4458,4332,472,448,0.9690352439348512,0.968195157018688
