,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
779,27,1,14,0.9065911431513903,0.8131607877528534,4463,4340,464,443,0.969653486376518,0.9691607300187977
753,62,2,14,0.9065911431513903,0.8131686561232658,4470,4333,471,436,0.9697276321912742,0.9691282512978211
784,31,43,57,0.9065911431513903,0.8131593094716234,4458,4345,459,448,0.9697186371053066,0.9689050667770959
699,3,62,2,0.9065911431513903,0.8131671178081,4469,4334,470,437,0.9695098407937672,0.9686670213513245
809,2,1,57,0.9065911431513903,0.8131602159934019,4462,4341,463,444,0.9697115937832755,0.9691647996755741
780,27,57,14,0.9065911431513903,0.8131593290343844,4459,4344,460,447,0.9691880755369982,0.9684879241261358
722,3,2,baseline,0.9065911431513903,0.8131644554651606,4467,4336,468,439,0.9694100674699335,0.9684553633471011
654,5,3,43,0.9065911431513903,0.8131614975741559,4464,4339,465,442,0.9696802382713414,0.9689806456810698
709,3,27,57,0.9065911431513903,0.8131620907430387,4452,4351,453,454,0.9689895472009499,0.9681085135994479
618,35,62,2,0.9065911431513903,0.8131740997253168,4473,4330,474,433,0.9695706849130006,0.9688834966649034
639,35,43,57,0.9065911431513903,0.8131607877528534,4463,4340,464,443,0.9693960020406964,0.9686913373470869
734,62,27,2,0.9065911431513903,0.813163331424499,4466,4337,467,440,0.9693597671189215,0.9686009601035304
415,6,3,14,0.9065911431513903,0.8131602159934019,4462,4341,463,444,0.969596524570332,0.9688973243465456
706,3,27,2,0.9065911431513903,0.8131623454628027,4465,4338,466,441,0.9692237800881381,0.9682172024304545
507,28,27,57,0.9064881565396499,0.8129539764904117,4461,4341,463,445,0.9692494924565173,0.9685262190048789
610,35,3,2,0.9064881565396499,0.8129652033367577,4471,4331,473,435,0.969386158361713,0.9684290281916833
733,62,27,43,0.9064881565396499,0.8129533000647999,4458,4344,460,448,0.9695071040812911,0.9686820175836155
757,62,1,57,0.9064881565396499,0.8129539764904117,4461,4341,463,445,0.9697061415731489,0.9693368588902058
339,47,27,14,0.9064881565396499,0.8129735599577106,4475,4327,477,431,0.9697750685408579,0.9692232817772274
625,35,27,2,0.9064881565396499,0.8129712636559788,4474,4328,476,432,0.96927191652696,0.9684060489619255
730,3,1,14,0.9064881565396499,0.8129590560043753,4467,4335,469,439,0.96978832780673,0.9692697478745117
558,17,3,57,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9695145080553541,0.9688583730933232
515,28,43,2,0.9063851699279094,0.812756622297782,4469,4332,472,437,0.9698127036411089,0.9690021232337954
670,5,27,2,0.9063851699279094,0.8127687333338842,4475,4326,478,431,0.9694459417396768,0.9687413408195589
468,28,35,31,0.9063851699279094,0.8127926141995921,4483,4318,486,423,0.9697007317926731,0.9689450343549707
248,37,2,57,0.9063851699279094,0.8127641440861437,4473,4328,476,433,0.9694216295497738,0.9686325415016408
808,2,baseline,14,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.9695367411923682,0.9688491978024517
127,34,2,1,0.9063851699279094,0.8127473240577849,4458,4343,461,448,0.9700608322389312,0.969538120065365
642,35,2,1,0.9063851699279094,0.8127795688532422,4479,4322,482,427,0.9697304113334011,0.9691238787798697
720,3,43,57,0.9063851699279094,0.8127474793898114,4459,4342,462,447,0.9693409071391451,0.9684812100426241
422,6,62,57,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.969486271122753,0.9689328128375829
701,3,62,1,0.9062821833161689,0.8125483563483958,4467,4333,471,439,0.9697490591649234,0.9692968663758992
121,34,43,2,0.9062821833161689,0.812541539545229,4455,4345,459,451,0.9699327795528458,0.9692217384890741
488,28,3,43,0.9062821833161689,0.8125470294791061,4466,4334,470,440,0.9696336080851227,0.9687369149807544
86,34,5,2,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9698939564223725,0.9693215403741802
702,3,62,57,0.9061791967044284,0.8123356872980966,4454,4345,459,452,0.9692907340770854,0.9685306503956903
737,62,27,57,0.9061791967044284,0.8123357631064916,4459,4340,464,447,0.9691162633530355,0.9683253550922102
811,2,57,14,0.9061791967044284,0.8123353190811856,4457,4342,462,449,0.9694429080196454,0.9687594678165796
777,27,baseline,14,0.9061791967044284,0.8123416616902935,4466,4333,471,440,0.9693214319294323,0.968717903083743
764,27,31,57,0.9061791967044284,0.8123430561023108,4467,4332,472,439,0.9693538906122869,0.9685176575162271
608,35,3,31,0.9060762100926879,0.8121693478563081,4480,4318,486,426,0.969545099833574,0.9686652085634893
738,62,27,14,0.9057672502574665,0.8115142668126147,4461,4334,470,445,0.9694517970314858,0.9688031690497725
773,27,2,57,0.9048403707518022,0.8096606426833454,4457,4329,475,449,0.9691079683563059,0.9682660005502557
